"match_id","sample","view","stage","round","home_team","away_team","observed_outcome","predicted_outcome","confidence","target","metric","value"
"GG05","strict","first_valid","group","Group G","Egypt","Iran","draw","away",0.405,"btts","btts_log_loss",0.7264971602415
"GG05","strict","first_valid","group","Group G","Egypt","Iran","draw","away",0.405,"scoreline","joint_scoreline_log_loss",
"GG05","strict","first_valid","group","Group G","Egypt","Iran","draw","away",0.405,"scoreline","home_goal_rps",
"GG05","strict","first_valid","group","Group G","Egypt","Iran","draw","away",0.405,"scoreline","away_goal_rps",
"GG05","strict","first_valid","group","Group G","Egypt","Iran","draw","away",0.405,"scoreline","exact_score_hit",
"GG06","strict","first_valid","group","Group G","New Zealand","Belgium","away","away",0.593711631958763,"regulation_1x2","rps",0.100385114521967
"GG06","strict","first_valid","group","Group G","New Zealand","Belgium","away","away",0.593711631958763,"regulation_1x2","brier",0.248008624027384
"GG06","strict","first_valid","group","Group G","New Zealand","Belgium","away","away",0.593711631958763,"regulation_1x2","log_loss",0.521361545580165
"GG06","strict","first_valid","group","Group G","New Zealand","Belgium","away","away",0.593711631958763,"regulation_1x2","accuracy",1
"GG06","strict","first_valid","group","Group G","New Zealand","Belgium","away","away",0.593711631958763,"goals","home_xg_absolute_error",0.103558575114467
"GG06","strict","first_valid","group","Group G","New Zealand","Belgium","away","away",0.593711631958763,"goals","away_xg_absolute_error",3.02611144418729
"GG06","strict","first_valid","group","Group G","New Zealand","Belgium","away","away",0.593711631958763,"goals","total_xg_squared_error",9.79483442971626
"GG06","strict","first_valid","group","Group G","New Zealand","Belgium","away","away",0.593711631958763,"over_2_5","over_2_5_brier",0.231030756688847
"GG06","strict","first_valid","group","Group G","New Zealand","Belgium","away","away",0.593711631958763,"over_2_5","over_2_5_log_loss",0.655189936681292
"GG06","strict","first_valid","group","Group G","New Zealand","Belgium","away","away",0.593711631958763,"btts","btts_brier",0.292286013150204
"GG06","strict","first_valid","group","Group G","New Zealand","Belgium","away","away",0.593711631958763,"btts","btts_log_loss",0.777909795282369
"GG06","strict","first_valid","group","Group G","New Zealand","Belgium","away","away",0.593711631958763,"scoreline","joint_scoreline_log_loss",
"GG06","strict","first_valid","group","Group G","New Zealand","Belgium","away","away",0.593711631958763,"scoreline","home_goal_rps",
"GG06","strict","first_valid","group","Group G","New Zealand","Belgium","away","away",0.593711631958763,"scoreline","away_goal_rps",
"GG06","strict","first_valid","group","Group G","New Zealand","Belgium","away","away",0.593711631958763,"scoreline","exact_score_hit",
"GH03","strict","first_valid","group","Group H","Uruguay","Cape Verde","draw","home",0.5262,"regulation_1x2","rps",0.16705154
"GH03","strict","first_valid","group","Group H","Uruguay","Cape Verde","draw","home",0.5262,"regulation_1x2","brier",0.91994024
"GH03","strict","first_valid","group","Group H","Uruguay","Cape Verde","draw","home",0.5262,"regulation_1x2","log_loss",1.44987334276276
"GH03","strict","first_valid","group","Group H","Uruguay","Cape Verde","draw","home",0.5262,"regulation_1x2","accuracy",0
"GH03","strict","first_valid","group","Group H","Uruguay","Cape Verde","draw","home",0.5262,"goals","home_xg_absolute_error",0.2686
"GH03","strict","first_valid","group","Group H","Uruguay","Cape Verde","draw","home",0.5262,"goals","away_xg_absolute_error",0.9796
"GH03","strict","first_valid","group","Group H","Uruguay","Cape Verde","draw","home",0.5262,"goals","total_xg_squared_error",1.55800324
"GH03","strict","first_valid","group","Group H","Uruguay","Cape Verde","draw","home",0.5262,"over_2_5","over_2_5_brier",0.25150225
"GH03","strict","first_valid","group","Group H","Uruguay","Cape Verde","draw","home",0.5262,"over_2_5","over_2_5_log_loss",0.696151689580244
"GH03","strict","first_valid","group","Group H","Uruguay","Cape Verde","draw","home",0.5262,"btts","btts_brier",0.277729
"GH03","strict","first_valid","group","Group H","Uruguay","Cape Verde","draw","home",0.5262,"btts","btts_log_loss",0.748659890490204
"GH03","strict","first_valid","group","Group H","Uruguay","Cape Verde","draw","home",0.5262,"scoreline","joint_scoreline_log_loss",
"GH03","strict","first_valid","group","Group H","Uruguay","Cape Verde","draw","home",0.5262,"scoreline","home_goal_rps",
"GH03","strict","first_valid","group","Group H","Uruguay","Cape Verde","draw","home",0.5262,"scoreline","away_goal_rps",
"GH03","strict","first_valid","group","Group H","Uruguay","Cape Verde","draw","home",0.5262,"scoreline","exact_score_hit",
"GH04","strict","first_valid","group","Group H","Spain","Saudi Arabia","home","home",0.7254,"regulation_1x2","rps",0.043502225
"GH04","strict","first_valid","group","Group H","Spain","Saudi Arabia","home","home",0.7254,"regulation_1x2","brier",0.11486006
"GH04","strict","first_valid","group","Group H","Spain","Saudi Arabia","home","home",0.7254,"regulation_1x2","log_loss",0.321032052133335
"GH04","strict","first_valid","group","Group H","Spain","Saudi Arabia","home","home",0.7254,"regulation_1x2","accuracy",1
"GH04","strict","first_valid","group","Group H","Spain","Saudi Arabia","home","home",0.7254,"goals","home_xg_absolute_error",1.5043
"GH04","strict","first_valid","group","Group H","Spain","Saudi Arabia","home","home",0.7254,"goals","away_xg_absolute_error",0.7087
"GH04","strict","first_valid","group","Group H","Spain","Saudi Arabia","home","home",0.7254,"goals","total_xg_squared_error",0.63297936
"GH04","strict","first_valid","group","Group H","Spain","Saudi Arabia","home","home",0.7254,"over_2_5","over_2_5_brier",0.17214201
"GH04","strict","first_valid","group","Group H","Spain","Saudi Arabia","home","home",0.7254,"over_2_5","over_2_5_log_loss",0.535972506187947
"GH04","strict","first_valid","group","Group H","Spain","Saudi Arabia","home","home",0.7254,"btts","btts_brier",0.180625
"GH04","strict","first_valid","group","Group H","Spain","Saudi Arabia","home","home",0.7254,"btts","btts_log_loss",0.553385238184787
"GH04","strict","first_valid","group","Group H","Spain","Saudi Arabia","home","home",0.7254,"scoreline","joint_scoreline_log_loss",
"GH04","strict","first_valid","group","Group H","Spain","Saudi Arabia","home","home",0.7254,"scoreline","home_goal_rps",
"GH04","strict","first_valid","group","Group H","Spain","Saudi Arabia","home","home",0.7254,"scoreline","away_goal_rps",
"GH04","strict","first_valid","group","Group H","Spain","Saudi Arabia","home","home",0.7254,"scoreline","exact_score_hit",
"GH05","strict","first_valid","group","Group H","Cape Verde","Saudi Arabia","draw","home",0.4243,"regulation_1x2","rps",0.142892765
"GH05","strict","first_valid","group","Group H","Cape Verde","Saudi Arabia","draw","home",0.4243,"regulation_1x2","brier",0.84753578
"GH05","strict","first_valid","group","Group H","Cape Verde","Saudi Arabia","draw","home",0.4243,"regulation_1x2","log_loss",1.38429635845722
"GH05","strict","first_valid","group","Group H","Cape Verde","Saudi Arabia","draw","home",0.4243,"regulation_1x2","accuracy",0
"GH05","strict","first_valid","group","Group H","Cape Verde","Saudi Arabia","draw","home",0.4243,"goals","home_xg_absolute_error",1.4499
"GH05","strict","first_valid","group","Group H","Cape Verde","Saudi Arabia","draw","home",0.4243,"goals","away_xg_absolute_error",1.2189
"GH05","strict","first_valid","group","Group H","Cape Verde","Saudi Arabia","draw","home",0.4243,"goals","total_xg_squared_error",7.12249344
"GH05","strict","first_valid","group","Group H","Cape Verde","Saudi Arabia","draw","home",0.4243,"over_2_5","over_2_5_brier",0.23126481
"GH05","strict","first_valid","group","Group H","Cape Verde","Saudi Arabia","draw","home",0.4243,"over_2_5","over_2_5_log_loss",0.655658736148954
"GH05","strict","first_valid","group","Group H","Cape Verde","Saudi Arabia","draw","home",0.4243,"btts","btts_brier",0.233289
"GH05","strict","first_valid","group","Group H","Cape Verde","Saudi Arabia","draw","home",0.4243,"btts","btts_log_loss",0.659712404473708
"GH05","strict","first_valid","group","Group H","Cape Verde","Saudi Arabia","draw","home",0.4243,"scoreline","joint_scoreline_log_loss",
"GH05","strict","first_valid","group","Group H","Cape Verde","Saudi Arabia","draw","home",0.4243,"scoreline","home_goal_rps",
"GH05","strict","first_valid","group","Group H","Cape Verde","Saudi Arabia","draw","home",0.4243,"scoreline","away_goal_rps",
"GH05","strict","first_valid","group","Group H","Cape Verde","Saudi Arabia","draw","home",0.4243,"scoreline","exact_score_hit",
"GH06","strict","first_valid","group","Group H","Uruguay","Spain","away","away",0.5289,"regulation_1x2","rps",0.13893373
"GH06","strict","first_valid","group","Group H","Uruguay","Spain","away","away",0.5289,"regulation_1x2","brier",0.33290462
"GH06","strict","first_valid","group","Group H","Uruguay","Spain","away","away",0.5289,"regulation_1x2","log_loss",0.636955900910203
"GH06","strict","first_valid","group","Group H","Uruguay","Spain","away","away",0.5289,"regulation_1x2","accuracy",1
"GH06","strict","first_valid","group","Group H","Uruguay","Spain","away","away",0.5289,"goals","home_xg_absolute_error",1.0048
"GH06","strict","first_valid","group","Group H","Uruguay","Spain","away","away",0.5289,"goals","away_xg_absolute_error",0.7586
"GH06","strict","first_valid","group","Group H","Uruguay","Spain","away","away",0.5289,"goals","total_xg_squared_error",3.10957956
"GH06","strict","first_valid","group","Group H","Uruguay","Spain","away","away",0.5289,"over_2_5","over_2_5_brier",0.24880144
"GH06","strict","first_valid","group","Group H","Uruguay","Spain","away","away",0.5289,"over_2_5","over_2_5_log_loss",0.690750055960224
"GH06","strict","first_valid","group","Group H","Uruguay","Spain","away","away",0.5289,"btts","btts_brier",0.22202944
"GH06","strict","first_valid","group","Group H","Uruguay","Spain","away","away",0.5289,"btts","btts_log_loss",0.637144990444661
"GH06","strict","first_valid","group","Group H","Uruguay","Spain","away","away",0.5289,"scoreline","joint_scoreline_log_loss",
"GH06","strict","first_valid","group","Group H","Uruguay","Spain","away","away",0.5289,"scoreline","home_goal_rps",
"GH06","strict","first_valid","group","Group H","Uruguay","Spain","away","away",0.5289,"scoreline","away_goal_rps",
"GH06","strict","first_valid","group","Group H","Uruguay","Spain","away","away",0.5289,"scoreline","exact_score_hit",
"GI03","strict","first_valid","group","Group I","Norway","Senegal","home","away",0.4088,"regulation_1x2","rps",0.3017549
"GI03","strict","first_valid","group","Group I","Norway","Senegal","home","away",0.4088,"regulation_1x2","brier",0.66691304
"GI03","strict","first_valid","group","Group I","Norway","Senegal","home","away",0.4088,"regulation_1x2","log_loss",1.08057592618201
"GI03","strict","first_valid","group","Group I","Norway","Senegal","home","away",0.4088,"regulation_1x2","accuracy",0
"GI03","strict","first_valid","group","Group I","Norway","Senegal","home","away",0.4088,"goals","home_xg_absolute_error",1.7587
"GI03","strict","first_valid","group","Group I","Norway","Senegal","home","away",0.4088,"goals","away_xg_absolute_error",0.577
"GI03","strict","first_valid","group","Group I","Norway","Senegal","home","away",0.4088,"goals","total_xg_squared_error",5.45549449
"GI03","strict","first_valid","group","Group I","Norway","Senegal","home","away",0.4088,"over_2_5","over_2_5_brier",0.27102436
"GI03","strict","first_valid","group","Group I","Norway","Senegal","home","away",0.4088,"over_2_5","over_2_5_log_loss",0.735219956981853
"GI03","strict","first_valid","group","Group I","Norway","Senegal","home","away",0.4088,"btts","btts_brier",0.26708224
"GI03","strict","first_valid","group","Group I","Norway","Senegal","home","away",0.4088,"btts","btts_log_loss",0.727324632361532
"GI03","strict","first_valid","group","Group I","Norway","Senegal","home","away",0.4088,"scoreline","joint_scoreline_log_loss",
"GI03","strict","first_valid","group","Group I","Norway","Senegal","home","away",0.4088,"scoreline","home_goal_rps",
"GI03","strict","first_valid","group","Group I","Norway","Senegal","home","away",0.4088,"scoreline","away_goal_rps",
"GI03","strict","first_valid","group","Group I","Norway","Senegal","home","away",0.4088,"scoreline","exact_score_hit",
"GI04","strict","first_valid","group","Group I","France","Iraq","home","home",0.6348,"regulation_1x2","rps",0.079856165
"GI04","strict","first_valid","group","Group I","France","Iraq","home","home",0.6348,"regulation_1x2","brier",0.20088074
"GI04","strict","first_valid","group","Group I","France","Iraq","home","home",0.6348,"regulation_1x2","log_loss",0.454445290329883
"GI04","strict","first_valid","group","Group I","France","Iraq","home","home",0.6348,"regulation_1x2","accuracy",1
"GI04","strict","first_valid","group","Group I","France","Iraq","home","home",0.6348,"goals","home_xg_absolute_error",0.8983
"GI04","strict","first_valid","group","Group I","France","Iraq","home","home",0.6348,"goals","away_xg_absolute_error",0.8455
"GI04","strict","first_valid","group","Group I","France","Iraq","home","home",0.6348,"goals","total_xg_squared_error",0.00278784
"GI04","strict","first_valid","group","Group I","France","Iraq","home","home",0.6348,"over_2_5","over_2_5_brier",0.21381376
"GI04","strict","first_valid","group","Group I","France","Iraq","home","home",0.6348,"over_2_5","over_2_5_log_loss",0.620640489773197
"GI04","strict","first_valid","group","Group I","France","Iraq","home","home",0.6348,"btts","btts_brier",0.205209
"GI04","strict","first_valid","group","Group I","France","Iraq","home","home",0.6348,"btts","btts_log_loss",0.603306476560156
"GI04","strict","first_valid","group","Group I","France","Iraq","home","home",0.6348,"scoreline","joint_scoreline_log_loss",
"GI04","strict","first_valid","group","Group I","France","Iraq","home","home",0.6348,"scoreline","home_goal_rps",
"GI04","strict","first_valid","group","Group I","France","Iraq","home","home",0.6348,"scoreline","away_goal_rps",
"GI04","strict","first_valid","group","Group I","France","Iraq","home","home",0.6348,"scoreline","exact_score_hit",
"GI05","strict","first_valid","group","Group I","Norway","France","away","away",0.4721,"regulation_1x2","rps",0.179327125
"GI05","strict","first_valid","group","Group I","Norway","France","away","away",0.4721,"regulation_1x2","brier",0.41872826
"GI05","strict","first_valid","group","Group I","Norway","France","away","away",0.4721,"regulation_1x2","log_loss",0.750564451429896
"GI05","strict","first_valid","group","Group I","Norway","France","away","away",0.4721,"regulation_1x2","accuracy",1
"GI05","strict","first_valid","group","Group I","Norway","France","away","away",0.4721,"goals","home_xg_absolute_error",0.1113
"GI05","strict","first_valid","group","Group I","Norway","France","away","away",0.4721,"goals","away_xg_absolute_error",2.4067
"GI05","strict","first_valid","group","Group I","Norway","France","away","away",0.4721,"goals","total_xg_squared_error",5.26886116
"GI05","strict","first_valid","group","Group I","Norway","France","away","away",0.4721,"over_2_5","over_2_5_brier",0.26286129
"GI05","strict","first_valid","group","Group I","Norway","France","away","away",0.4721,"over_2_5","over_2_5_log_loss",0.718875329132676
"GI05","strict","first_valid","group","Group I","Norway","France","away","away",0.4721,"btts","btts_brier",0.27133681
"GI05","strict","first_valid","group","Group I","Norway","France","away","away",0.4721,"btts","btts_log_loss",0.73584593509306
"GI05","strict","first_valid","group","Group I","Norway","France","away","away",0.4721,"scoreline","joint_scoreline_log_loss",
"GI05","strict","first_valid","group","Group I","Norway","France","away","away",0.4721,"scoreline","home_goal_rps",
"GI05","strict","first_valid","group","Group I","Norway","France","away","away",0.4721,"scoreline","away_goal_rps",
"GI05","strict","first_valid","group","Group I","Norway","France","away","away",0.4721,"scoreline","exact_score_hit",
"GI06","strict","first_valid","group","Group I","Senegal","Iraq","home","home",0.5718,"regulation_1x2","rps",0.112710625
"GI06","strict","first_valid","group","Group I","Senegal","Iraq","home","home",0.5718,"regulation_1x2","brier",0.27519486
"GI06","strict","first_valid","group","Group I","Senegal","Iraq","home","home",0.5718,"regulation_1x2","log_loss",0.558965999093926
"GI06","strict","first_valid","group","Group I","Senegal","Iraq","home","home",0.5718,"regulation_1x2","accuracy",1
"GI06","strict","first_valid","group","Group I","Senegal","Iraq","home","home",0.5718,"goals","home_xg_absolute_error",3.1249
"GI06","strict","first_valid","group","Group I","Senegal","Iraq","home","home",0.5718,"goals","away_xg_absolute_error",0.9429
"GI06","strict","first_valid","group","Group I","Senegal","Iraq","home","home",0.5718,"goals","total_xg_squared_error",4.761124
"GI06","strict","first_valid","group","Group I","Senegal","Iraq","home","home",0.5718,"over_2_5","over_2_5_brier",0.23804641
"GI06","strict","first_valid","group","Group I","Senegal","Iraq","home","home",0.5718,"over_2_5","over_2_5_log_loss",0.669235360513632
"GI06","strict","first_valid","group","Group I","Senegal","Iraq","home","home",0.5718,"btts","btts_brier",0.21678336
"GI06","strict","first_valid","group","Group I","Senegal","Iraq","home","home",0.5718,"btts","btts_log_loss",0.626610656759701
"GI06","strict","first_valid","group","Group I","Senegal","Iraq","home","home",0.5718,"scoreline","joint_scoreline_log_loss",
"GI06","strict","first_valid","group","Group I","Senegal","Iraq","home","home",0.5718,"scoreline","home_goal_rps",
"GI06","strict","first_valid","group","Group I","Senegal","Iraq","home","home",0.5718,"scoreline","away_goal_rps",
"GI06","strict","first_valid","group","Group I","Senegal","Iraq","home","home",0.5718,"scoreline","exact_score_hit",
"GJ03","strict","first_valid","group","Group J","Argentina","Austria","home","home",0.594113521972869,"regulation_1x2","rps",0.100297087595713
"GJ03","strict","first_valid","group","Group J","Argentina","Austria","home","home",0.594113521972869,"regulation_1x2","brier",0.247485744274272
"GJ03","strict","first_valid","group","Group J","Argentina","Austria","home","home",0.594113521972869,"regulation_1x2","log_loss",0.520684863447089
"GJ03","strict","first_valid","group","Group J","Argentina","Austria","home","home",0.594113521972869,"regulation_1x2","accuracy",1
"GJ03","strict","first_valid","group","Group J","Argentina","Austria","home","home",0.594113521972869,"goals","home_xg_absolute_error",0.0493924916297299
"GJ03","strict","first_valid","group","Group J","Argentina","Austria","home","home",0.594113521972869,"goals","away_xg_absolute_error",0.906815899523646
"GJ03","strict","first_valid","group","Group J","Argentina","Austria","home","home",0.594113521972869,"goals","total_xg_squared_error",0.735174900404417
"GJ03","strict","first_valid","group","Group J","Argentina","Austria","home","home",0.594113521972869,"over_2_5","over_2_5_brier",0.270395160613243
"GJ03","strict","first_valid","group","Group J","Argentina","Austria","home","home",0.594113521972869,"over_2_5","over_2_5_log_loss",0.733959480799446
"GJ03","strict","first_valid","group","Group J","Argentina","Austria","home","home",0.594113521972869,"btts","btts_brier",0.212779918158874
"GJ03","strict","first_valid","group","Group J","Argentina","Austria","home","home",0.594113521972869,"btts","btts_log_loss",0.618560691289117
"GJ03","strict","first_valid","group","Group J","Argentina","Austria","home","home",0.594113521972869,"scoreline","joint_scoreline_log_loss",
"GJ03","strict","first_valid","group","Group J","Argentina","Austria","home","home",0.594113521972869,"scoreline","home_goal_rps",
"GJ03","strict","first_valid","group","Group J","Argentina","Austria","home","home",0.594113521972869,"scoreline","away_goal_rps",
"GJ03","strict","first_valid","group","Group J","Argentina","Austria","home","home",0.594113521972869,"scoreline","exact_score_hit",
"GJ04","strict","first_valid","group","Group J","Jordan","Algeria","away","away",0.5525,"regulation_1x2","rps",0.12399925
"GJ04","strict","first_valid","group","Group J","Jordan","Algeria","away","away",0.5525,"regulation_1x2","brier",0.3004395
"GJ04","strict","first_valid","group","Group J","Jordan","Algeria","away","away",0.5525,"regulation_1x2","log_loss",0.593301845590229
"GJ04","strict","first_valid","group","Group J","Jordan","Algeria","away","away",0.5525,"regulation_1x2","accuracy",1
"GJ04","strict","first_valid","group","Group J","Jordan","Algeria","away","away",0.5525,"goals","home_xg_absolute_error",0.0368000000000001
"GJ04","strict","first_valid","group","Group J","Jordan","Algeria","away","away",0.5525,"goals","away_xg_absolute_error",0.1675
"GJ04","strict","first_valid","group","Group J","Jordan","Algeria","away","away",0.5525,"goals","total_xg_squared_error",0.04173849
"GJ04","strict","first_valid","group","Group J","Jordan","Algeria","away","away",0.5525,"over_2_5","over_2_5_brier",0.245025
"GJ04","strict","first_valid","group","Group J","Jordan","Algeria","away","away",0.5525,"over_2_5","over_2_5_log_loss",0.683196849706777
"GJ04","strict","first_valid","group","Group J","Jordan","Algeria","away","away",0.5525,"btts","btts_brier",0.284089
"GJ04","strict","first_valid","group","Group J","Jordan","Algeria","away","away",0.5525,"btts","btts_log_loss",0.76142602131324
"GJ04","strict","first_valid","group","Group J","Jordan","Algeria","away","away",0.5525,"scoreline","joint_scoreline_log_loss",
"GJ04","strict","first_valid","group","Group J","Jordan","Algeria","away","away",0.5525,"scoreline","home_goal_rps",
"GJ04","strict","first_valid","group","Group J","Jordan","Algeria","away","away",0.5525,"scoreline","away_goal_rps",
"GJ04","strict","first_valid","group","Group J","Jordan","Algeria","away","away",0.5525,"scoreline","exact_score_hit",
"GJ05","strict","first_valid","group","Group J","Algeria","Austria","draw","home",0.4124,"regulation_1x2","rps",0.1415521
"GJ05","strict","first_valid","group","Group J","Algeria","Austria","draw","home",0.4124,"regulation_1x2","brier",0.84350616
"GJ05","strict","first_valid","group","Group J","Algeria","Austria","draw","home",0.4124,"regulation_1x2","log_loss",1.38070998282599
"GJ05","strict","first_valid","group","Group J","Algeria","Austria","draw","home",0.4124,"regulation_1x2","accuracy",0
"GJ05","strict","first_valid","group","Group J","Algeria","Austria","draw","home",0.4124,"goals","home_xg_absolute_error",1.5808
"GJ05","strict","first_valid","group","Group J","Algeria","Austria","draw","home",0.4124,"goals","away_xg_absolute_error",1.7553
"GJ05","strict","first_valid","group","Group J","Algeria","Austria","draw","home",0.4124,"goals","total_xg_squared_error",11.12956321
"GJ05","strict","first_valid","group","Group J","Algeria","Austria","draw","home",0.4124,"over_2_5","over_2_5_brier",0.27060804
"GJ05","strict","first_valid","group","Group J","Algeria","Austria","draw","home",0.4124,"over_2_5","over_2_5_log_loss",0.734385928576543
"GJ05","strict","first_valid","group","Group J","Algeria","Austria","draw","home",0.4124,"btts","btts_brier",0.26687556
"GJ05","strict","first_valid","group","Group J","Algeria","Austria","draw","home",0.4124,"btts","btts_log_loss",0.726910810712754
"GJ05","strict","first_valid","group","Group J","Algeria","Austria","draw","home",0.4124,"scoreline","joint_scoreline_log_loss",
"GJ05","strict","first_valid","group","Group J","Algeria","Austria","draw","home",0.4124,"scoreline","home_goal_rps",
"GJ05","strict","first_valid","group","Group J","Algeria","Austria","draw","home",0.4124,"scoreline","away_goal_rps",
"GJ05","strict","first_valid","group","Group J","Algeria","Austria","draw","home",0.4124,"scoreline","exact_score_hit",
"GJ06","strict","first_valid","group","Group J","Jordan","Argentina","away","away",0.7201,"regulation_1x2","rps",0.04518905
"GJ06","strict","first_valid","group","Group J","Jordan","Argentina","away","away",0.7201,"regulation_1x2","brier",0.11934614
"GJ06","strict","first_valid","group","Group J","Jordan","Argentina","away","away",0.7201,"regulation_1x2","log_loss",0.328365187727316
"GJ06","strict","first_valid","group","Group J","Jordan","Argentina","away","away",0.7201,"regulation_1x2","accuracy",1
"GJ06","strict","first_valid","group","Group J","Jordan","Argentina","away","away",0.7201,"goals","home_xg_absolute_error",0.2982
"GJ06","strict","first_valid","group","Group J","Jordan","Argentina","away","away",0.7201,"goals","away_xg_absolute_error",0.493
"GJ06","strict","first_valid","group","Group J","Jordan","Argentina","away","away",0.7201,"goals","total_xg_squared_error",0.62599744
"GJ06","strict","first_valid","group","Group J","Jordan","Argentina","away","away",0.7201,"over_2_5","over_2_5_brier",0.17631601
"GJ06","strict","first_valid","group","Group J","Jordan","Argentina","away","away",0.7201,"over_2_5","over_2_5_log_loss",0.544554776510119
"GJ06","strict","first_valid","group","Group J","Jordan","Argentina","away","away",0.7201,"btts","btts_brier",0.33385284
"GJ06","strict","first_valid","group","Group J","Jordan","Argentina","away","away",0.7201,"btts","btts_log_loss",0.862276143567917
"GJ06","strict","first_valid","group","Group J","Jordan","Argentina","away","away",0.7201,"scoreline","joint_scoreline_log_loss",
"GJ06","strict","first_valid","group","Group J","Jordan","Argentina","away","away",0.7201,"scoreline","home_goal_rps",
"GJ06","strict","first_valid","group","Group J","Jordan","Argentina","away","away",0.7201,"scoreline","away_goal_rps",
"GJ06","strict","first_valid","group","Group J","Jordan","Argentina","away","away",0.7201,"scoreline","exact_score_hit",
"GK01","strict","first_valid","group","Group K","Portugal","DR Congo","draw","home",0.592,"regulation_1x2","rps",0.193415245
"GK01","strict","first_valid","group","Group K","Portugal","DR Congo","draw","home",0.592,"regulation_1x2","brier",0.99944978
"GK01","strict","first_valid","group","Group K","Portugal","DR Congo","draw","home",0.592,"regulation_1x2","log_loss",1.52647639171975
"GK01","strict","first_valid","group","Group K","Portugal","DR Congo","draw","home",0.592,"regulation_1x2","accuracy",0
"GK01","strict","first_valid","group","Group K","Portugal","DR Congo","draw","home",0.592,"goals","home_xg_absolute_error",0.942
"GK01","strict","first_valid","group","Group K","Portugal","DR Congo","draw","home",0.592,"goals","away_xg_absolute_error",0.0907
"GK01","strict","first_valid","group","Group K","Portugal","DR Congo","draw","home",0.592,"goals","total_xg_squared_error",0.72471169
"GK01","strict","first_valid","group","Group K","Portugal","DR Congo","draw","home",0.592,"over_2_5","over_2_5_brier",0.26904969
"GK01","strict","first_valid","group","Group K","Portugal","DR Congo","draw","home",0.592,"over_2_5","over_2_5_log_loss",0.731264502673074
"GK01","strict","first_valid","group","Group K","Portugal","DR Congo","draw","home",0.592,"btts","btts_brier",0.29019769
"GK01","strict","first_valid","group","Group K","Portugal","DR Congo","draw","home",0.592,"btts","btts_log_loss",0.773706688418362
"GK01","strict","first_valid","group","Group K","Portugal","DR Congo","draw","home",0.592,"scoreline","joint_scoreline_log_loss",
"GK01","strict","first_valid","group","Group K","Portugal","DR Congo","draw","home",0.592,"scoreline","home_goal_rps",
"GK01","strict","first_valid","group","Group K","Portugal","DR Congo","draw","home",0.592,"scoreline","away_goal_rps",
"GK01","strict","first_valid","group","Group K","Portugal","DR Congo","draw","home",0.592,"scoreline","exact_score_hit",
"GK02","strict","first_valid","group","Group K","Uzbekistan","Colombia","away","away",0.4913,"regulation_1x2","rps",0.16489897
"GK02","strict","first_valid","group","Group K","Uzbekistan","Colombia","away","away",0.4913,"regulation_1x2","brier",0.38845878
"GK02","strict","first_valid","group","Group K","Uzbekistan","Colombia","away","away",0.4913,"regulation_1x2","log_loss",0.710700339807534
"GK02","strict","first_valid","group","Group K","Uzbekistan","Colombia","away","away",0.4913,"regulation_1x2","accuracy",1
"GK02","strict","first_valid","group","Group K","Uzbekistan","Colombia","away","away",0.4913,"goals","home_xg_absolute_error",0.0727
"GK02","strict","first_valid","group","Group K","Uzbekistan","Colombia","away","away",0.4913,"goals","away_xg_absolute_error",1.3539
"GK02","strict","first_valid","group","Group K","Uzbekistan","Colombia","away","away",0.4913,"goals","total_xg_squared_error",1.64147344
"GK02","strict","first_valid","group","Group K","Uzbekistan","Colombia","away","away",0.4913,"over_2_5","over_2_5_brier",0.2601
"GK02","strict","first_valid","group","Group K","Uzbekistan","Colombia","away","away",0.4913,"over_2_5","over_2_5_log_loss",0.713349887877465
"GK02","strict","first_valid","group","Group K","Uzbekistan","Colombia","away","away",0.4913,"btts","btts_brier",0.27426169
"GK02","strict","first_valid","group","Group K","Uzbekistan","Colombia","away","away",0.4913,"btts","btts_log_loss",0.741707371175322
"GK02","strict","first_valid","group","Group K","Uzbekistan","Colombia","away","away",0.4913,"scoreline","joint_scoreline_log_loss",
"GK02","strict","first_valid","group","Group K","Uzbekistan","Colombia","away","away",0.4913,"scoreline","home_goal_rps",
"GK02","strict","first_valid","group","Group K","Uzbekistan","Colombia","away","away",0.4913,"scoreline","away_goal_rps",
"GK02","strict","first_valid","group","Group K","Uzbekistan","Colombia","away","away",0.4913,"scoreline","exact_score_hit",
"GK03","strict","first_valid","group","Group K","Portugal","Uzbekistan","home","home",0.5752,"regulation_1x2","rps",0.1107509
"GK03","strict","first_valid","group","Group K","Portugal","Uzbekistan","home","home",0.5752,"regulation_1x2","brier",0.27087464
"GK03","strict","first_valid","group","Group K","Portugal","Uzbekistan","home","home",0.5752,"regulation_1x2","log_loss",0.5530374725753
"GK03","strict","first_valid","group","Group K","Portugal","Uzbekistan","home","home",0.5752,"regulation_1x2","accuracy",1
"GK03","strict","first_valid","group","Group K","Portugal","Uzbekistan","home","home",0.5752,"goals","home_xg_absolute_error",3.1146
"GK03","strict","first_valid","group","Group K","Portugal","Uzbekistan","home","home",0.5752,"goals","away_xg_absolute_error",0.9367
"GK03","strict","first_valid","group","Group K","Portugal","Uzbekistan","home","home",0.5752,"goals","total_xg_squared_error",4.74324841
"GK03","strict","first_valid","group","Group K","Portugal","Uzbekistan","home","home",0.5752,"over_2_5","over_2_5_brier",0.23726641
"GK03","strict","first_valid","group","Group K","Portugal","Uzbekistan","home","home",0.5752,"over_2_5","over_2_5_log_loss",0.667674384586914
