"sample","anchor_type","target_stage","commit_sha","forecast_at","boundary_utc","team","probability","observed","brier","log_loss"
"exploratory","pre_stage","semifinal","bcbd4018fb4b7301b87b596c0e1c22d5baeb3b95","2026-07-11T00:23:07Z","2026-07-14T19:00:00Z","Australia",0,0,0,0
"exploratory","pre_stage","semifinal","bcbd4018fb4b7301b87b596c0e1c22d5baeb3b95","2026-07-11T00:23:07Z","2026-07-14T19:00:00Z","Turkey",0,0,0,0
"exploratory","pre_stage","semifinal","bcbd4018fb4b7301b87b596c0e1c22d5baeb3b95","2026-07-11T00:23:07Z","2026-07-14T19:00:00Z","Germany",0,0,0,0
"exploratory","pre_stage","semifinal","bcbd4018fb4b7301b87b596c0e1c22d5baeb3b95","2026-07-11T00:23:07Z","2026-07-14T19:00:00Z","Curaçao",0,0,0,0
"exploratory","pre_stage","semifinal","bcbd4018fb4b7301b87b596c0e1c22d5baeb3b95","2026-07-11T00:23:07Z","2026-07-14T19:00:00Z","Ivory Coast",0,0,0,0
"exploratory","pre_stage","semifinal","bcbd4018fb4b7301b87b596c0e1c22d5baeb3b95","2026-07-11T00:23:07Z","2026-07-14T19:00:00Z","Ecuador",0,0,0,0
"exploratory","pre_stage","semifinal","bcbd4018fb4b7301b87b596c0e1c22d5baeb3b95","2026-07-11T00:23:07Z","2026-07-14T19:00:00Z","Netherlands",0,0,0,0
"exploratory","pre_stage","semifinal","bcbd4018fb4b7301b87b596c0e1c22d5baeb3b95","2026-07-11T00:23:07Z","2026-07-14T19:00:00Z","Japan",0,0,0,0
"exploratory","pre_stage","semifinal","bcbd4018fb4b7301b87b596c0e1c22d5baeb3b95","2026-07-11T00:23:07Z","2026-07-14T19:00:00Z","Tunisia",0,0,0,0
"exploratory","pre_stage","semifinal","bcbd4018fb4b7301b87b596c0e1c22d5baeb3b95","2026-07-11T00:23:07Z","2026-07-14T19:00:00Z","Sweden",0,0,0,0
"exploratory","pre_stage","semifinal","bcbd4018fb4b7301b87b596c0e1c22d5baeb3b95","2026-07-11T00:23:07Z","2026-07-14T19:00:00Z","Belgium",0,0,0,0
"exploratory","pre_stage","semifinal","bcbd4018fb4b7301b87b596c0e1c22d5baeb3b95","2026-07-11T00:23:07Z","2026-07-14T19:00:00Z","Egypt",0,0,0,0
"exploratory","pre_stage","semifinal","bcbd4018fb4b7301b87b596c0e1c22d5baeb3b95","2026-07-11T00:23:07Z","2026-07-14T19:00:00Z","Iran",0,0,0,0
"exploratory","pre_stage","semifinal","bcbd4018fb4b7301b87b596c0e1c22d5baeb3b95","2026-07-11T00:23:07Z","2026-07-14T19:00:00Z","New Zealand",0,0,0,0
"exploratory","pre_stage","semifinal","bcbd4018fb4b7301b87b596c0e1c22d5baeb3b95","2026-07-11T00:23:07Z","2026-07-14T19:00:00Z","Spain",1,1,0,0
"exploratory","pre_stage","semifinal","bcbd4018fb4b7301b87b596c0e1c22d5baeb3b95","2026-07-11T00:23:07Z","2026-07-14T19:00:00Z","Cape Verde",0,0,0,0
"exploratory","pre_stage","semifinal","bcbd4018fb4b7301b87b596c0e1c22d5baeb3b95","2026-07-11T00:23:07Z","2026-07-14T19:00:00Z","Saudi Arabia",0,0,0,0
"exploratory","pre_stage","semifinal","bcbd4018fb4b7301b87b596c0e1c22d5baeb3b95","2026-07-11T00:23:07Z","2026-07-14T19:00:00Z","Uruguay",0,0,0,0
"exploratory","pre_stage","semifinal","bcbd4018fb4b7301b87b596c0e1c22d5baeb3b95","2026-07-11T00:23:07Z","2026-07-14T19:00:00Z","France",1,1,0,0
"exploratory","pre_stage","semifinal","bcbd4018fb4b7301b87b596c0e1c22d5baeb3b95","2026-07-11T00:23:07Z","2026-07-14T19:00:00Z","Senegal",0,0,0,0
"exploratory","pre_stage","semifinal","bcbd4018fb4b7301b87b596c0e1c22d5baeb3b95","2026-07-11T00:23:07Z","2026-07-14T19:00:00Z","Norway",0.34202,0,0.1169776804,0.418580743255539
"exploratory","pre_stage","semifinal","bcbd4018fb4b7301b87b596c0e1c22d5baeb3b95","2026-07-11T00:23:07Z","2026-07-14T19:00:00Z","Iraq",0,0,0,0
"exploratory","pre_stage","semifinal","bcbd4018fb4b7301b87b596c0e1c22d5baeb3b95","2026-07-11T00:23:07Z","2026-07-14T19:00:00Z","Argentina",0.77099,1,0.0524455801,0.260079875671533
"exploratory","pre_stage","semifinal","bcbd4018fb4b7301b87b596c0e1c22d5baeb3b95","2026-07-11T00:23:07Z","2026-07-14T19:00:00Z","Algeria",0,0,0,0
"exploratory","pre_stage","semifinal","bcbd4018fb4b7301b87b596c0e1c22d5baeb3b95","2026-07-11T00:23:07Z","2026-07-14T19:00:00Z","Austria",0,0,0,0
"exploratory","pre_stage","semifinal","bcbd4018fb4b7301b87b596c0e1c22d5baeb3b95","2026-07-11T00:23:07Z","2026-07-14T19:00:00Z","Jordan",0,0,0,0
"exploratory","pre_stage","semifinal","bcbd4018fb4b7301b87b596c0e1c22d5baeb3b95","2026-07-11T00:23:07Z","2026-07-14T19:00:00Z","Portugal",0,0,0,0
"exploratory","pre_stage","semifinal","bcbd4018fb4b7301b87b596c0e1c22d5baeb3b95","2026-07-11T00:23:07Z","2026-07-14T19:00:00Z","Uzbekistan",0,0,0,0
"exploratory","pre_stage","semifinal","bcbd4018fb4b7301b87b596c0e1c22d5baeb3b95","2026-07-11T00:23:07Z","2026-07-14T19:00:00Z","Colombia",0,0,0,0
"exploratory","pre_stage","semifinal","bcbd4018fb4b7301b87b596c0e1c22d5baeb3b95","2026-07-11T00:23:07Z","2026-07-14T19:00:00Z","DR Congo",0,0,0,0
"exploratory","pre_stage","semifinal","bcbd4018fb4b7301b87b596c0e1c22d5baeb3b95","2026-07-11T00:23:07Z","2026-07-14T19:00:00Z","England",0.65798,1,0.1169776804,0.418580743255539
"exploratory","pre_stage","semifinal","bcbd4018fb4b7301b87b596c0e1c22d5baeb3b95","2026-07-11T00:23:07Z","2026-07-14T19:00:00Z","Croatia",0,0,0,0
"exploratory","pre_stage","semifinal","bcbd4018fb4b7301b87b596c0e1c22d5baeb3b95","2026-07-11T00:23:07Z","2026-07-14T19:00:00Z","Ghana",0,0,0,0
"exploratory","pre_stage","semifinal","bcbd4018fb4b7301b87b596c0e1c22d5baeb3b95","2026-07-11T00:23:07Z","2026-07-14T19:00:00Z","Panama",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Mexico",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","South Africa",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Korea Republic",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Czech Republic",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Canada",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Bosnia and Herzegovina",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Qatar",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Switzerland",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Brazil",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Morocco",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Haiti",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Scotland",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","United States",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Paraguay",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Australia",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Turkey",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Germany",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Curaçao",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Ivory Coast",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Ecuador",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Netherlands",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Japan",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Tunisia",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Sweden",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Belgium",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Egypt",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Iran",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","New Zealand",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Spain",1,1,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Cape Verde",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Saudi Arabia",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Uruguay",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","France",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Senegal",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Norway",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Iraq",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Argentina",1,1,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Algeria",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Austria",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Jordan",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Portugal",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Uzbekistan",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Colombia",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","DR Congo",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","England",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Croatia",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Ghana",0,0,0,0
"exploratory","pre_stage","final","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Panama",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Mexico",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","South Africa",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Korea Republic",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Czech Republic",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Canada",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Bosnia and Herzegovina",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Qatar",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Switzerland",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Brazil",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Morocco",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Haiti",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Scotland",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","United States",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Paraguay",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Australia",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Turkey",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Germany",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Curaçao",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Ivory Coast",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Ecuador",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Netherlands",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Japan",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Tunisia",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Sweden",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Belgium",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Egypt",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Iran",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","New Zealand",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Spain",0.44535,1,0.3076366225,0.808894789104258
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Cape Verde",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Saudi Arabia",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Uruguay",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","France",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Senegal",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Norway",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Iraq",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Argentina",0.55465,0,0.3076366225,0.808894789104258
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Algeria",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Austria",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Jordan",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Portugal",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Uzbekistan",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Colombia",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","DR Congo",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","England",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Croatia",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Ghana",0,0,0,0
"exploratory","pre_stage","champion","12420327be91a8ed2fab022c722ba27388885a37","2026-07-19T00:58:44Z","2026-07-19T19:00:00Z","Panama",0,0,0,0
