"date","team","fifa_code","rating","match_id","is_post_match"
1997-07-02,"Gibraltar",NA,1381.19865370745,"Gibraltar_Greenland_1997-07-02",TRUE
1997-07-02,"Greenland",NA,1187.93010355655,"Gibraltar_Greenland_1997-07-02",TRUE
1997-07-02,"Jersey",NA,1340.1932201966,"Jersey_Guernsey_1997-07-02",FALSE
1997-07-02,"Guernsey",NA,1213.06146315636,"Jersey_Guernsey_1997-07-02",FALSE
1997-07-02,"Jersey",NA,1350.3545416974,"Jersey_Guernsey_1997-07-02",TRUE
1997-07-02,"Guernsey",NA,1202.90014165556,"Jersey_Guernsey_1997-07-02",TRUE
1997-07-03,"Frøya",NA,1418.56885091363,"Frøya_Greenland_1997-07-03",FALSE
1997-07-03,"Greenland",NA,1187.91378983479,"Frøya_Greenland_1997-07-03",FALSE
1997-07-03,"Frøya",NA,1429.46572596624,"Frøya_Greenland_1997-07-03",TRUE
1997-07-03,"Greenland",NA,1177.01691478218,"Frøya_Greenland_1997-07-03",TRUE
1997-07-03,"Jersey",NA,1350.33599741757,"Jersey_Gibraltar_1997-07-03",FALSE
1997-07-03,"Gibraltar",NA,1381.1796858486,"Jersey_Gibraltar_1997-07-03",FALSE
1997-07-03,"Jersey",NA,1368.66155402652,"Jersey_Gibraltar_1997-07-03",TRUE
1997-07-03,"Gibraltar",NA,1362.85412923965,"Jersey_Gibraltar_1997-07-03",TRUE
1997-07-03,"Ynys Môn",NA,1452.13885967034,"Ynys Môn_Isle of Wight_1997-07-03",FALSE
1997-07-03,"Isle of Wight",NA,1429.84267437499,"Ynys Môn_Isle of Wight_1997-07-03",FALSE
1997-07-03,"Ynys Môn",NA,1454.30078561542,"Ynys Môn_Isle of Wight_1997-07-03",TRUE
1997-07-03,"Isle of Wight",NA,1427.68074842991,"Ynys Môn_Isle of Wight_1997-07-03",TRUE
1997-07-03,"Shetland",NA,1291.90993621978,"Shetland_Hitra_1997-07-03",FALSE
1997-07-03,"Hitra",NA,1451.56859821252,"Shetland_Hitra_1997-07-03",FALSE
1997-07-03,"Shetland",NA,1323.10163159465,"Shetland_Hitra_1997-07-03",TRUE
1997-07-03,"Hitra",NA,1420.37690283765,"Shetland_Hitra_1997-07-03",TRUE
1997-07-03,"Frøya",NA,1429.46572596624,"Frøya_Hitra_1997-07-03",FALSE
1997-07-03,"Hitra",NA,1420.37690283765,"Frøya_Hitra_1997-07-03",FALSE
1997-07-03,"Frøya",NA,1452.37561137444,"Frøya_Hitra_1997-07-03",TRUE
1997-07-03,"Hitra",NA,1397.46701742945,"Frøya_Hitra_1997-07-03",TRUE
1997-07-03,"Shetland",NA,1323.10163159465,"Shetland_Gibraltar_1997-07-03",FALSE
1997-07-03,"Gibraltar",NA,1362.85412923965,"Shetland_Gibraltar_1997-07-03",FALSE
1997-07-03,"Shetland",NA,1348.6910996197,"Shetland_Gibraltar_1997-07-03",TRUE
1997-07-03,"Gibraltar",NA,1337.2646612146,"Shetland_Gibraltar_1997-07-03",TRUE
1997-07-03,"Isle of Wight",NA,1427.68074842991,"Isle of Wight_Guernsey_1997-07-03",FALSE
1997-07-03,"Guernsey",NA,1202.88362235181,"Isle of Wight_Guernsey_1997-07-03",FALSE
1997-07-03,"Isle of Wight",NA,1438.8470163417,"Isle of Wight_Guernsey_1997-07-03",TRUE
1997-07-03,"Guernsey",NA,1191.71735444002,"Isle of Wight_Guernsey_1997-07-03",TRUE
1997-07-04,"Jersey",NA,1368.64275833837,"Jersey_Ynys Môn_1997-07-04",FALSE
1997-07-04,"Ynys Môn",NA,1454.28081385252,"Jersey_Ynys Môn_1997-07-04",FALSE
1997-07-04,"Jersey",NA,1390.11593046633,"Jersey_Ynys Môn_1997-07-04",TRUE
1997-07-04,"Ynys Môn",NA,1432.80764172457,"Jersey_Ynys Môn_1997-07-04",TRUE
1997-07-04,"Jamaica","JAM",1216.35241413897,"Jamaica_Grenada_1997-07-04",FALSE
1997-07-04,"Grenada","GRN",1095.37085662508,"Jamaica_Grenada_1997-07-04",FALSE
1997-07-04,"Jamaica","JAM",1214.61502846128,"Jamaica_Grenada_1997-07-04",TRUE
1997-07-04,"Grenada","GRN",1098.84562798044,"Jamaica_Grenada_1997-07-04",TRUE
1997-07-04,"Martinique",NA,1195.50603335196,"Martinique_Trinidad and Tobago_1997-07-04",FALSE
1997-07-04,"Trinidad and Tobago","TRI",1117.55927103806,"Martinique_Trinidad and Tobago_1997-07-04",FALSE
1997-07-04,"Martinique",NA,1214.47385253712,"Martinique_Trinidad and Tobago_1997-07-04",TRUE
1997-07-04,"Trinidad and Tobago","TRI",1108.07536144548,"Martinique_Trinidad and Tobago_1997-07-04",TRUE
1997-07-05,"Chile","CHI",1219.09159270817,"Chile_Colombia_1997-07-05",FALSE
1997-07-05,"Colombia","COL",1298.09175106956,"Chile_Colombia_1997-07-05",FALSE
1997-07-05,"Chile","CHI",1229.6379167127,"Chile_Colombia_1997-07-05",TRUE
1997-07-05,"Colombia","COL",1287.54542706503,"Chile_Colombia_1997-07-05",TRUE
1997-07-05,"Tanzania","TAN",1138.1167020951,"Tanzania_Zambia_1997-07-05",FALSE
1997-07-05,"Zambia","ZAM",1329.63221419077,"Tanzania_Zambia_1997-07-05",FALSE
1997-07-05,"Tanzania","TAN",1141.73102186724,"Tanzania_Zambia_1997-07-05",TRUE
1997-07-05,"Zambia","ZAM",1326.01789441863,"Tanzania_Zambia_1997-07-05",TRUE
1997-07-05,"Tunisia","TUN",1303.63058051294,"Tunisia_Mali_1997-07-05",FALSE
1997-07-05,"Mali","MLI",1168.65202508527,"Tunisia_Mali_1997-07-05",FALSE
1997-07-05,"Tunisia","TUN",1308.5419570595,"Tunisia_Mali_1997-07-05",TRUE
1997-07-05,"Mali","MLI",1158.82927199215,"Tunisia_Mali_1997-07-05",TRUE
1997-07-06,"Australia","AUS",1429.00696960981,"Australia_New Zealand_1997-07-06",FALSE
1997-07-06,"New Zealand","NZL",1194.08100586896,"Australia_New Zealand_1997-07-06",FALSE
1997-07-06,"Australia","AUS",1432.1022082295,"Australia_New Zealand_1997-07-06",TRUE
1997-07-06,"New Zealand","NZL",1187.89052862958,"Australia_New Zealand_1997-07-06",TRUE
1997-07-06,"Antigua and Barbuda","ATG",1049.83113486743,"Antigua and Barbuda_Grenada_1997-07-06",FALSE
1997-07-06,"Grenada","GRN",1098.81544752002,"Antigua and Barbuda_Grenada_1997-07-06",FALSE
1997-07-06,"Antigua and Barbuda","ATG",1029.19723332641,"Antigua and Barbuda_Grenada_1997-07-06",TRUE
1997-07-06,"Grenada","GRN",1119.44934906104,"Antigua and Barbuda_Grenada_1997-07-06",TRUE
1997-07-06,"Malawi","MWI",1205.15236990172,"Malawi_Botswana_1997-07-06",FALSE
1997-07-06,"Botswana","BOT",959.392998668056,"Malawi_Botswana_1997-07-06",FALSE
1997-07-06,"Malawi","MWI",1198.0879451922,"Malawi_Botswana_1997-07-06",TRUE
1997-07-06,"Botswana","BOT",973.521848087099,"Malawi_Botswana_1997-07-06",TRUE
1997-07-06,"Paraguay","PAR",1315.18638829145,"Paraguay_Argentina_1997-07-06",FALSE
1997-07-06,"Argentina","ARG",1343.80190295781,"Paraguay_Argentina_1997-07-06",FALSE
1997-07-06,"Paraguay","PAR",1304.28551917326,"Paraguay_Argentina_1997-07-06",TRUE
1997-07-06,"Argentina","ARG",1354.702772076,"Paraguay_Argentina_1997-07-06",TRUE
1997-07-06,"Peru","PER",1192.15354460701,"Peru_Bolivia_1997-07-06",FALSE
1997-07-06,"Bolivia","BOL",1219.56128879396,"Peru_Bolivia_1997-07-06",FALSE
1997-07-06,"Peru","PER",1201.21820611323,"Peru_Bolivia_1997-07-06",TRUE
1997-07-06,"Bolivia","BOL",1210.49662728775,"Peru_Bolivia_1997-07-06",TRUE
1997-07-06,"Saint Kitts and Nevis","SKN",1131.32971102384,"Saint Kitts and Nevis_Martinique_1997-07-06",FALSE
1997-07-06,"Martinique",NA,1214.44049627751,"Saint Kitts and Nevis_Martinique_1997-07-06",FALSE
1997-07-06,"Saint Kitts and Nevis","SKN",1141.99391355734,"Saint Kitts and Nevis_Martinique_1997-07-06",TRUE
1997-07-06,"Martinique",NA,1193.1120912105,"Saint Kitts and Nevis_Martinique_1997-07-06",TRUE
1997-07-06,"Venezuela","VEN",901.201778095981,"Venezuela_Ecuador_1997-07-06",FALSE
1997-07-06,"Ecuador","ECU",1253.34594443576,"Venezuela_Ecuador_1997-07-06",FALSE
1997-07-06,"Venezuela","VEN",908.064413239509,"Venezuela_Ecuador_1997-07-06",TRUE
1997-07-06,"Ecuador","ECU",1246.48330929223,"Venezuela_Ecuador_1997-07-06",TRUE
1997-07-08,"Antigua and Barbuda","ATG",1029.16896580131,"Antigua and Barbuda_Jamaica_1997-07-08",FALSE
1997-07-08,"Jamaica","JAM",1214.54830910335,"Antigua and Barbuda_Jamaica_1997-07-08",FALSE
1997-07-08,"Antigua and Barbuda","ATG",1016.08858162834,"Antigua and Barbuda_Jamaica_1997-07-08",TRUE
1997-07-08,"Jamaica","JAM",1221.08850118984,"Antigua and Barbuda_Jamaica_1997-07-08",TRUE
1997-07-08,"Saint Kitts and Nevis","SKN",1141.96254800314,"Saint Kitts and Nevis_Trinidad and Tobago_1997-07-08",FALSE
1997-07-08,"Trinidad and Tobago","TRI",1108.01449436009,"Saint Kitts and Nevis_Trinidad and Tobago_1997-07-08",FALSE
1997-07-08,"Saint Kitts and Nevis","SKN",1116.68252927047,"Saint Kitts and Nevis_Trinidad and Tobago_1997-07-08",TRUE
1997-07-08,"Trinidad and Tobago","TRI",1120.65450372643,"Saint Kitts and Nevis_Trinidad and Tobago_1997-07-08",TRUE
1997-07-09,"Lithuania","LTU",1049.18091031821,"Lithuania_Estonia_1997-07-09",FALSE
1997-07-09,"Estonia","EST",886.015916613853,"Lithuania_Estonia_1997-07-09",FALSE
1997-07-09,"Lithuania","LTU",1053.51613558855,"Lithuania_Estonia_1997-07-09",TRUE
1997-07-09,"Estonia","EST",881.680691343513,"Lithuania_Estonia_1997-07-09",TRUE
1997-07-10,"Estonia","EST",881.668583313392,"Estonia_Latvia_1997-07-10",FALSE
1997-07-10,"Latvia","LVA",1013.37053941185,"Estonia_Latvia_1997-07-10",FALSE
1997-07-10,"Estonia","EST",876.686983966433,"Estonia_Latvia_1997-07-10",TRUE
1997-07-10,"Latvia","LVA",1018.3521387588,"Estonia_Latvia_1997-07-10",TRUE
1997-07-10,"Saint Kitts and Nevis","SKN",1116.65185890875,"Saint Kitts and Nevis_Grenada_1997-07-10",FALSE
1997-07-10,"Grenada","GRN",1119.38785719731,"Saint Kitts and Nevis_Grenada_1997-07-10",FALSE
1997-07-10,"Saint Kitts and Nevis","SKN",1133.38500625321,"Saint Kitts and Nevis_Grenada_1997-07-10",TRUE
1997-07-10,"Grenada","GRN",1102.65470985286,"Saint Kitts and Nevis_Grenada_1997-07-10",TRUE
1997-07-10,"Trinidad and Tobago","TRI",1120.62372427203,"Trinidad and Tobago_Jamaica_1997-07-10",FALSE
1997-07-10,"Jamaica","JAM",1221.0549632549,"Trinidad and Tobago_Jamaica_1997-07-10",FALSE
1997-07-10,"Trinidad and Tobago","TRI",1124.93888555507,"Trinidad and Tobago_Jamaica_1997-07-10",TRUE
1997-07-10,"Jamaica","JAM",1216.73980197185,"Trinidad and Tobago_Jamaica_1997-07-10",TRUE
1997-07-11,"Lithuania","LTU",1053.48720013008,"Lithuania_Latvia_1997-07-11",FALSE
1997-07-11,"Latvia","LVA",1018.33815383377,"Lithuania_Latvia_1997-07-11",FALSE
1997-07-11,"Lithuania","LTU",1060.81506208742,"Lithuania_Latvia_1997-07-11",TRUE
1997-07-11,"Latvia","LVA",1011.01029187644,"Lithuania_Latvia_1997-07-11",TRUE
1997-07-12,"Zambia","ZAM",1325.89042919997,"Zambia_Malawi_1997-07-12",FALSE
1997-07-12,"Malawi","MWI",1197.9892292713,"Zambia_Malawi_1997-07-12",FALSE
1997-07-12,"Zambia","ZAM",1330.95432129333,"Zambia_Malawi_1997-07-12",TRUE
1997-07-12,"Malawi","MWI",1192.92533717794,"Zambia_Malawi_1997-07-12",TRUE
1997-07-13,"Algeria","ALG",1314.02533346167,"Algeria_Mali_1997-07-13",FALSE
1997-07-13,"Mali","MLI",1158.70196544702,"Algeria_Mali_1997-07-13",FALSE
1997-07-13,"Algeria","ALG",1323.00624808967,"Algeria_Mali_1997-07-13",TRUE
1997-07-13,"Mali","MLI",1154.21150813302,"Algeria_Mali_1997-07-13",TRUE
1997-07-13,"Benin","BEN",1018.27171751632,"Benin_Ivory Coast_1997-07-13",FALSE
1997-07-13,"Ivory Coast","CIV",1370.83446149994,"Benin_Ivory Coast_1997-07-13",FALSE
1997-07-13,"Benin","BEN",1032.00972468367,"Benin_Ivory Coast_1997-07-13",TRUE
1997-07-13,"Ivory Coast","CIV",1357.09645433258,"Benin_Ivory Coast_1997-07-13",TRUE
1997-07-13,"DR Congo",NA,1202.20111832258,"DR Congo_Tanzania_1997-07-13",FALSE
1997-07-13,"Tanzania","TAN",1141.60559369988,"DR Congo_Tanzania_1997-07-13",FALSE
1997-07-13,"DR Congo",NA,1198.8630904268,"DR Congo_Tanzania_1997-07-13",TRUE
1997-07-13,"Tanzania","TAN",1144.94362159566,"DR Congo_Tanzania_1997-07-13",TRUE
1997-07-13,"Egypt","EGY",1274.86949601304,"Egypt_Senegal_1997-07-13",FALSE
1997-07-13,"Senegal","SEN",1195.10472974663,"Egypt_Senegal_1997-07-13",FALSE
1997-07-13,"Egypt","EGY",1281.05055459873,"Egypt_Senegal_1997-07-13",TRUE
1997-07-13,"Senegal","SEN",1182.74261257526,"Egypt_Senegal_1997-07-13",TRUE
1997-07-13,"Ethiopia","ETH",1094.75087838824,"Ethiopia_Morocco_1997-07-13",FALSE
1997-07-13,"Morocco","MAR",1398.33797899744,"Ethiopia_Morocco_1997-07-13",FALSE
1997-07-13,"Ethiopia","ETH",1086.85218934185,"Ethiopia_Morocco_1997-07-13",TRUE
1997-07-13,"Morocco","MAR",1402.28732352063,"Ethiopia_Morocco_1997-07-13",TRUE
1997-07-13,"Gabon","GAB",1244.5976877156,"Gabon_Kenya_1997-07-13",FALSE
1997-07-13,"Kenya","KEN",1234.86869389797,"Gabon_Kenya_1997-07-13",FALSE
1997-07-13,"Gabon","GAB",1252.61724487206,"Gabon_Kenya_1997-07-13",TRUE
1997-07-13,"Kenya","KEN",1226.8491367415,"Gabon_Kenya_1997-07-13",TRUE
1997-07-13,"Ghana","GHA",1264.25956657475,"Ghana_Zimbabwe_1997-07-13",FALSE
1997-07-13,"Zimbabwe","ZIM",1211.67873185212,"Ghana_Zimbabwe_1997-07-13",FALSE
1997-07-13,"Ghana","GHA",1271.1280701948,"Ghana_Zimbabwe_1997-07-13",TRUE
1997-07-13,"Zimbabwe","ZIM",1204.81022823207,"Ghana_Zimbabwe_1997-07-13",TRUE
1997-07-13,"Jamaica","JAM",1216.68967457312,"Jamaica_Grenada_1997-07-13",FALSE
1997-07-13,"Grenada","GRN",1102.60928254604,"Jamaica_Grenada_1997-07-13",FALSE
1997-07-13,"Jamaica","JAM",1225.1455662763,"Jamaica_Grenada_1997-07-13",TRUE
1997-07-13,"Grenada","GRN",1085.69749913969,"Jamaica_Grenada_1997-07-13",TRUE
1997-07-13,"Mauritius","MUR",1052.92295138813,"Mauritius_Mozambique_1997-07-13",FALSE
1997-07-13,"Mozambique","MOZ",1216.8628105056,"Mauritius_Mozambique_1997-07-13",FALSE
1997-07-13,"Mauritius","MUR",1038.73387982902,"Mauritius_Mozambique_1997-07-13",TRUE
1997-07-13,"Mozambique","MOZ",1223.95734628515,"Mauritius_Mozambique_1997-07-13",TRUE
1997-07-13,"Togo","TOG",1165.3466639605,"Togo_Liberia_1997-07-13",FALSE
1997-07-13,"Liberia","LBR",1180.96249091377,"Togo_Liberia_1997-07-13",FALSE
1997-07-13,"Togo","TOG",1174.07608899127,"Togo_Liberia_1997-07-13",TRUE
1997-07-13,"Liberia","LBR",1163.50364085224,"Togo_Liberia_1997-07-13",TRUE
1997-07-13,"Trinidad and Tobago","TRI",1124.89254018199,"Trinidad and Tobago_Saint Kitts and Nevis_1997-07-13",FALSE
1997-07-13,"Saint Kitts and Nevis","SKN",1133.33831291579,"Trinidad and Tobago_Saint Kitts and Nevis_1997-07-13",FALSE
1997-07-13,"Trinidad and Tobago","TRI",1136.83747175137,"Trinidad and Tobago_Saint Kitts and Nevis_1997-07-13",TRUE
1997-07-13,"Saint Kitts and Nevis","SKN",1109.44844977703,"Trinidad and Tobago_Saint Kitts and Nevis_1997-07-13",TRUE
1997-07-13,"Tunisia","TUN",1308.39820339385,"Tunisia_Guinea_1997-07-13",FALSE
1997-07-13,"Guinea","GUI",1215.08618772138,"Tunisia_Guinea_1997-07-13",FALSE
1997-07-13,"Tunisia","TUN",1314.25125859218,"Tunisia_Guinea_1997-07-13",TRUE
1997-07-13,"Guinea","GUI",1203.38007732473,"Tunisia_Guinea_1997-07-13",TRUE
1997-07-20,"Argentina","ARG",1354.44233941312,"Argentina_Venezuela_1997-07-20",FALSE
1997-07-20,"Venezuela","VEN",907.889843851983,"Argentina_Venezuela_1997-07-20",FALSE
1997-07-20,"Argentina","ARG",1355.46975299094,"Argentina_Venezuela_1997-07-20",TRUE
1997-07-20,"Venezuela","VEN",906.862430274167,"Argentina_Venezuela_1997-07-20",TRUE
1997-07-20,"Bolivia","BOL",1210.26391730402,"Bolivia_Uruguay_1997-07-20",FALSE
1997-07-20,"Uruguay","URU",1206.38395374874,"Bolivia_Uruguay_1997-07-20",FALSE
1997-07-20,"Bolivia","BOL",1218.44574588321,"Bolivia_Uruguay_1997-07-20",TRUE
1997-07-20,"Uruguay","URU",1198.20212516955,"Bolivia_Uruguay_1997-07-20",TRUE
1997-07-20,"Chile","CHI",1229.38464369793,"Chile_Paraguay_1997-07-20",FALSE
1997-07-20,"Paraguay","PAR",1304.03477889436,"Chile_Paraguay_1997-07-20",FALSE
1997-07-20,"Chile","CHI",1239.80605875362,"Chile_Paraguay_1997-07-20",TRUE
1997-07-20,"Paraguay","PAR",1293.61336383867,"Chile_Paraguay_1997-07-20",TRUE
1997-07-20,"Colombia","COL",1287.28022662876,"Colombia_Ecuador_1997-07-20",FALSE
1997-07-20,"Ecuador","ECU",1246.24368110651,"Colombia_Ecuador_1997-07-20",FALSE
1997-07-20,"Colombia","COL",1294.45145666575,"Colombia_Ecuador_1997-07-20",TRUE
1997-07-20,"Ecuador","ECU",1239.07245106952,"Colombia_Ecuador_1997-07-20",TRUE
1997-07-20,"Iceland","ISL",1146.10573025923,"Iceland_Norway_1997-07-20",FALSE
1997-07-20,"Norway","NOR",1364.52524669719,"Iceland_Norway_1997-07-20",FALSE
1997-07-20,"Iceland","ISL",1134.64157719906,"Iceland_Norway_1997-07-20",TRUE
1997-07-20,"Norway","NOR",1375.98939975736,"Iceland_Norway_1997-07-20",TRUE
1997-07-20,"Mozambique","MOZ",1223.83969177127,"Mozambique_Namibia_1997-07-20",FALSE
1997-07-20,"Namibia","NAM",1196.98469522937,"Mozambique_Namibia_1997-07-20",FALSE
1997-07-20,"Mozambique","MOZ",1221.39061066079,"Mozambique_Namibia_1997-07-20",TRUE
1997-07-20,"Namibia","NAM",1201.88285745033,"Mozambique_Namibia_1997-07-20",TRUE
1997-07-27,"Algeria","ALG",1322.75190887424,"Algeria_Benin_1997-07-27",FALSE
1997-07-27,"Benin","BEN",1031.81132762843,"Algeria_Benin_1997-07-27",FALSE
1997-07-27,"Algeria","ALG",1325.09392396069,"Algeria_Benin_1997-07-27",TRUE
1997-07-27,"Benin","BEN",1027.12729745552,"Algeria_Benin_1997-07-27",TRUE
1997-07-27,"Angola","ANG",1281.75376816266,"Angola_Zimbabwe_1997-07-27",FALSE
1997-07-27,"Zimbabwe","ZIM",1204.57861142102,"Angola_Zimbabwe_1997-07-27",FALSE
1997-07-27,"Angola","ANG",1294.24357551726,"Angola_Zimbabwe_1997-07-27",TRUE
1997-07-27,"Zimbabwe","ZIM",1198.33370774372,"Angola_Zimbabwe_1997-07-27",TRUE
1997-07-27,"Cameroon","CMR",1302.43045511275,"Cameroon_Kenya_1997-07-27",FALSE
1997-07-27,"Kenya","KEN",1226.61328309581,"Cameroon_Kenya_1997-07-27",FALSE
1997-07-27,"Cameroon","CMR",1298.70898250076,"Cameroon_Kenya_1997-07-27",TRUE
1997-07-27,"Kenya","KEN",1230.3347557078,"Cameroon_Kenya_1997-07-27",TRUE
1997-07-27,"DR Congo",NA,1198.63261691372,"DR Congo_Togo_1997-07-27",FALSE
1997-07-27,"Togo","TOG",1173.85038061555,"DR Congo_Togo_1997-07-27",FALSE
1997-07-27,"DR Congo",NA,1206.23969769426,"DR Congo_Togo_1997-07-27",TRUE
1997-07-27,"Togo","TOG",1166.24329983502,"DR Congo_Togo_1997-07-27",TRUE
1997-07-27,"Egypt","EGY",1280.80428108834,"Egypt_Ethiopia_1997-07-27",FALSE
1997-07-27,"Ethiopia","ETH",1086.6432491849,"Egypt_Ethiopia_1997-07-27",FALSE
1997-07-27,"Egypt","EGY",1284.56425015768,"Egypt_Ethiopia_1997-07-27",TRUE
1997-07-27,"Ethiopia","ETH",1079.12331104623,"Egypt_Ethiopia_1997-07-27",TRUE
1997-07-27,"Gabon","GAB",1252.37643747773,"Gabon_Namibia_1997-07-27",FALSE
1997-07-27,"Namibia","NAM",1201.7673248758,"Gabon_Namibia_1997-07-27",FALSE
1997-07-27,"Gabon","GAB",1249.29621726809,"Gabon_Namibia_1997-07-27",TRUE
1997-07-27,"Namibia","NAM",1207.92776529508,"Gabon_Namibia_1997-07-27",TRUE
1997-07-27,"Iceland","ISL",1134.53250828126,"Iceland_Faroe Islands_1997-07-27",FALSE
1997-07-27,"Faroe Islands","FRO",974.801680598477,"Iceland_Faroe Islands_1997-07-27",FALSE
1997-07-27,"Iceland","ISL",1138.93523407567,"Iceland_Faroe Islands_1997-07-27",TRUE
1997-07-27,"Faroe Islands","FRO",965.996229009659,"Iceland_Faroe Islands_1997-07-27",TRUE
1997-07-27,"Ivory Coast","CIV",1356.8355615001,"Ivory Coast_Mali_1997-07-27",FALSE
1997-07-27,"Mali","MLI",1153.9896185918,"Ivory Coast_Mali_1997-07-27",FALSE
1997-07-27,"Ivory Coast","CIV",1364.05497425172,"Ivory Coast_Mali_1997-07-27",TRUE
1997-07-27,"Mali","MLI",1150.37991221599,"Ivory Coast_Mali_1997-07-27",TRUE
1997-07-27,"Liberia","LBR",1163.27996495986,"Liberia_Tanzania_1997-07-27",FALSE
1997-07-27,"Tanzania","TAN",1144.72351374444,"Liberia_Tanzania_1997-07-27",FALSE
1997-07-27,"Liberia","LBR",1171.05668681768,"Liberia_Tanzania_1997-07-27",TRUE
1997-07-27,"Tanzania","TAN",1136.94679188662,"Liberia_Tanzania_1997-07-27",TRUE
1997-07-27,"Morocco","MAR",1402.01774304194,"Morocco_Senegal_1997-07-27",FALSE
1997-07-27,"Senegal","SEN",1182.5152381176,"Morocco_Senegal_1997-07-27",FALSE
1997-07-27,"Morocco","MAR",1405.35244370845,"Morocco_Senegal_1997-07-27",TRUE
1997-07-27,"Senegal","SEN",1175.84583678458,"Morocco_Senegal_1997-07-27",TRUE
1997-07-27,"Mozambique","MOZ",1221.27320287775,"Mozambique_Malawi_1997-07-27",FALSE
1997-07-27,"Malawi","MWI",1192.67962598733,"Mozambique_Malawi_1997-07-27",FALSE
1997-07-27,"Mozambique","MOZ",1228.77714079127,"Mozambique_Malawi_1997-07-27",TRUE
1997-07-27,"Malawi","MWI",1185.1756880738,"Mozambique_Malawi_1997-07-27",TRUE
1997-07-27,"Zambia","ZAM",1330.6801797685,"Zambia_Mauritius_1997-07-27",FALSE
1997-07-27,"Mauritius","MUR",1038.53419009935,"Zambia_Mauritius_1997-07-27",FALSE
1997-07-27,"Zambia","ZAM",1333.00788495259,"Zambia_Mauritius_1997-07-27",TRUE
1997-07-27,"Mauritius","MUR",1033.87877973118,"Zambia_Mauritius_1997-07-27",TRUE
1997-08-02,"Zambia","ZAM",1332.89805236354,"Zambia_Mozambique_1997-08-02",FALSE
1997-08-02,"Mozambique","MOZ",1228.67589624782,"Zambia_Mozambique_1997-08-02",FALSE
1997-08-02,"Zambia","ZAM",1338.4945165277,"Zambia_Mozambique_1997-08-02",TRUE
1997-08-02,"Mozambique","MOZ",1223.07943208365,"Zambia_Mozambique_1997-08-02",TRUE
1997-08-05,"Belarus","BLR",1013.99897321999,"Belarus_Israel_1997-08-05",FALSE
1997-08-05,"Israel","ISR",1138.45628065933,"Belarus_Israel_1997-08-05",FALSE
1997-08-05,"Belarus","BLR",997.667442259828,"Belarus_Israel_1997-08-05",TRUE
1997-08-05,"Israel","ISR",1146.62204613941,"Belarus_Israel_1997-08-05",TRUE
1997-08-06,"Estonia","EST",876.361976787511,"Estonia_Faroe Islands_1997-08-06",FALSE
1997-08-06,"Faroe Islands","FRO",965.863577940284,"Estonia_Faroe Islands_1997-08-06",FALSE
1997-08-06,"Estonia","EST",867.209066230777,"Estonia_Faroe Islands_1997-08-06",TRUE
1997-08-06,"Faroe Islands","FRO",984.169399053752,"Estonia_Faroe Islands_1997-08-06",TRUE
1997-08-06,"Hungary","HUN",1164.13128965973,"Hungary_Malta_1997-08-06",FALSE
1997-08-06,"Malta","MLT",897.05165422261,"Hungary_Malta_1997-08-06",FALSE
1997-08-06,"Hungary","HUN",1169.41389364629,"Hungary_Malta_1997-08-06",TRUE
1997-08-06,"Malta","MLT",894.410352229329,"Hungary_Malta_1997-08-06",TRUE
1997-08-06,"Jamaica","JAM",1224.74183489164,"Jamaica_Colombia_1997-08-06",FALSE
1997-08-06,"Colombia","COL",1294.14928819935,"Jamaica_Colombia_1997-08-06",FALSE
1997-08-06,"Jamaica","JAM",1235.01253701124,"Jamaica_Colombia_1997-08-06",TRUE
1997-08-06,"Colombia","COL",1283.87858607975,"Jamaica_Colombia_1997-08-06",TRUE
1997-08-06,"Slovakia","SVK",1205.21648509953,"Slovakia_Switzerland_1997-08-06",FALSE
1997-08-06,"Switzerland","SUI",1287.87745387868,"Slovakia_Switzerland_1997-08-06",FALSE
1997-08-06,"Slovakia","SVK",1226.51910867934,"Slovakia_Switzerland_1997-08-06",TRUE
1997-08-06,"Switzerland","SUI",1266.57483029887,"Slovakia_Switzerland_1997-08-06",TRUE
1997-08-06,"Sweden","SWE",1391.51594418031,"Sweden_Lithuania_1997-08-06",FALSE
1997-08-06,"Lithuania","LTU",1060.43635743675,"Sweden_Lithuania_1997-08-06",FALSE
1997-08-06,"Sweden","SWE",1393.42080385689,"Sweden_Lithuania_1997-08-06",TRUE
1997-08-06,"Lithuania","LTU",1058.53149776017,"Sweden_Lithuania_1997-08-06",TRUE
1997-08-07,"Cameroon","CMR",1298.51281056758,"Cameroon_Nigeria_1997-08-07",FALSE
1997-08-07,"Nigeria","NGA",1352.47832596867,"Cameroon_Nigeria_1997-08-07",FALSE
1997-08-07,"Cameroon","CMR",1291.68020804376,"Cameroon_Nigeria_1997-08-07",TRUE
1997-08-07,"Nigeria","NGA",1366.14353101632,"Cameroon_Nigeria_1997-08-07",TRUE
1997-08-07,"Tunisia","TUN",1313.80012101254,"Tunisia_Zambia_1997-08-07",FALSE
1997-08-07,"Zambia","ZAM",1338.40261201531,"Tunisia_Zambia_1997-08-07",FALSE
1997-08-07,"Tunisia","TUN",1322.78480935105,"Tunisia_Zambia_1997-08-07",TRUE
1997-08-07,"Zambia","ZAM",1329.4179236768,"Tunisia_Zambia_1997-08-07",TRUE
1997-08-07,"United States","USA",1213.78675076987,"United States_Ecuador_1997-08-07",FALSE
1997-08-07,"Ecuador","ECU",1238.76619784167,"United States_Ecuador_1997-08-07",FALSE
