"identity_map_version","source_dataset","source_version","source_input_sha256","source_artifact_id","source_identity_key","source_team_id","source_display_name","normalized_source_name","team_id","fifa_code","canonical_name","aliases","mapping_method","mapping_warning","alias_review_state","identity_map_sha256","row_sha256"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:trinidad and tobago",,"Trinidad and Tobago","trinidad and tobago","team_tri","TRI","Trinidad and Tobago",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","74f082ba8d492f83a4e8568876278eb9045c491c0fe6980aa62488542e67a545"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:tunisia",,"Tunisia","tunisia","team_tun","TUN","Tunisia",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","f40cc4ce2dcd8d504bf702105976ed83620d1a552e4fb85e3d7bf13aed5b03f2"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:turkey",,"Turkey","turkey","team_tur","TUR","Turkey","Türkiye|Turkiye","normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","8f949fa0fea9289dde45eabeb04e4f9fa4a5b852296fbfa21a70f0d6a0fffcba"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:turkmenistan",,"Turkmenistan","turkmenistan","team_tkm","TKM","Turkmenistan",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","407aaa3014077d956c201a061808aaa3f237acbb54f0af667e999843e6dd2558"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:turks and caicos islands",,"Turks and Caicos Islands","turks and caicos islands","team_turks_and_caicos_islands","NA","Turks and Caicos Islands",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","9fe913c76f989909c5d20a18a74d802302498e1d1bbee2b583f48df3be36ff34"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:tuvalu",,"Tuvalu","tuvalu","team_tuvalu","NA","Tuvalu",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","4bef38dd65932b58f5f884f4e912e06073c5918d5be6649df653df1b89dac7d3"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:two sicilies",,"Two Sicilies","two sicilies","team_two_sicilies","NA","Two Sicilies",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","2e25785d8b06ce1f80c045b45df3062f1a22331ab7fe245cb0cf9b83a42f82fe"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:uganda",,"Uganda","uganda","team_uga","UGA","Uganda",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","2ccb322d6936eecd3e44074578ee9aca25832c627547f61a88c4d1fdaf84f384"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:ukraine",,"Ukraine","ukraine","team_ukr","UKR","Ukraine",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","915d6a1b6f3b72dcb3e7fabb1819b6f7d769807801bf447a4d00fbf9288cb7eb"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:united arab emirates",,"United Arab Emirates","united arab emirates","team_uae","UAE","United Arab Emirates",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","a2e82e29f2a51a89dee4206f6ef34e4c4cd99b28757c5edc934456a42dffdfbf"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:united koreans in japan",,"United Koreans in Japan","united koreans in japan","team_united_koreans_in_japan","NA","United Koreans in Japan",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","6ee3fcb5d9d1b315f973c7c225a2d97449f4a6ca4d08921d6f25303669fc4ddb"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:united states",,"United States","united states","team_usa","USA","United States",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","7a14f60cea26b5d04740d245550d35e8d0a7c8383819458a4b2422071611f22f"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:united states virgin islands",,"United States Virgin Islands","united states virgin islands","team_united_states_virgin_islands","NA","United States Virgin Islands",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","7e9ef31fccea7bd00bb4c0dda22627c2b9006ec0f7b38934e17420c82abe0342"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:uruguay",,"Uruguay","uruguay","team_uru","URU","Uruguay",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","db1e4b0b8fa5fd3f522552d4868cdeb78ab3ed84d0b91ffcb13ca4c438d4f9a5"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:uzbekistan",,"Uzbekistan","uzbekistan","team_uzb","UZB","Uzbekistan",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","524ad045356788be6f6ff425fa3e29d624a5c636a396e6df1ea658c1f7f6b172"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:vanuatu",,"Vanuatu","vanuatu","team_van","VAN","Vanuatu",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","47fe37cc920bef608b9313bff0606977aeb4d85f8acbd455a70f293b9b535cb2"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:vatican city",,"Vatican City","vatican city","team_vatican_city","NA","Vatican City",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","529c65d10b9e783efe3181ac194def64565d1d1074aed209ab3439b1261f387e"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:venezuela",,"Venezuela","venezuela","team_ven","VEN","Venezuela",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","e3c38ca1458edbd0dedc0d2f43b4ea92d2eb9edf27308dbed15226459c8d06a8"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:vietnam",,"Vietnam","vietnam","team_vie","VIE","Vietnam",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","e11016bef64694a1de66210617fe0c26eb20b2731f3e94690b87265ac0e6ac1c"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:vietnam republic",,"Vietnam Republic","vietnam republic","team_vietnam_republic","NA","Vietnam Republic",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","3f727fa94baaee02b9abcc1d64ff8fab2c2f291c6d808350882757dae2285cdb"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:wales",,"Wales","wales","team_wal","WAL","Wales",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","d8f5d091c76863cb01fee7eddcd5242950bd994e978bf257e048573af492a934"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:wallis islands and futuna",,"Wallis Islands and Futuna","wallis islands and futuna","team_wallis_islands_and_futuna","NA","Wallis Islands and Futuna",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","15c5f8cfdb4e56820cc0e6d974c81ff81c77de3924267e3615b75f3cf81d8f98"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:west papua",,"West Papua","west papua","team_west_papua","NA","West Papua",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","cf7a0a0fabf4c1ba4b8a90d11f670250f86cf86a696fb7e815edd051fc9f2f1b"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:western armenia",,"Western Armenia","western armenia","team_western_armenia","NA","Western Armenia",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","e3e5ca5be629a9efa9b26eed0431ca6264113deb78fe983ba8c114d64032ac00"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:western australia",,"Western Australia","western australia","team_western_australia","NA","Western Australia",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","2a3e80e145b2c0bad4d2d941e52d0da81de1f800f945bb9971a21b1cd39dc430"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:western isles",,"Western Isles","western isles","team_western_isles","NA","Western Isles",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","ba5c9ddd771ae1d72eda39f0505e6beee8b84a08a7036a0b0c863ea4b9a996cb"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:western sahara",,"Western Sahara","western sahara","team_western_sahara","NA","Western Sahara",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","f8fd3277f9677ecec0f9518f44e4e4b1905d8d8ce845124475fe40f2598772f7"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:yemen",,"Yemen","yemen","team_yem","YEM","Yemen",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","803c2689b1c04e96eb0f283a16589e50324421418deed8f9706c87fb6f413a7c"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:yemen dpr",,"Yemen DPR","yemen dpr","team_yemen_dpr","NA","Yemen DPR",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","c763eeb6d41878a247f458c23aae1fc180b82fafa70249bd92cf653778fb210a"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:ynys m on",,"Ynys Môn","ynys m on","team_ynys_m_on","NA","Ynys Môn",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","09cfeb0e8da57d8d3cfd26b3d89dbac127564cd148255acc089d7b30b233b678"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:yorkshire",,"Yorkshire","yorkshire","team_yorkshire","NA","Yorkshire",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","68db8111e16b9040e9e0e39f7f3df06c503641657d7c7be42338298d70786268"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:yoruba nation",,"Yoruba Nation","yoruba nation","team_yoruba_nation","NA","Yoruba Nation",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","5aa64d1e202e624bf49c0ad5948a883a3e51f8598885e3dd7a3778916984ed5e"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:yugoslavia",,"Yugoslavia","yugoslavia","team_yug","YUG","Yugoslavia",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","6dc64a11ba6206c843c922706f5a5e237cd4afc6b77032fbf88910c7a1b2aed9"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:zambia",,"Zambia","zambia","team_zam","ZAM","Zambia",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","e2ea1ed0aca7e0a220fd7916158ca634b1008bdcff1dbc2fd6aab168689cc766"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:zanzibar",,"Zanzibar","zanzibar","team_zanzibar","NA","Zanzibar",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","ca3b781800335d99b3b48c53de88209660ef9ad8a34ffadef81d843f788b26c9"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:zimbabwe",,"Zimbabwe","zimbabwe","team_zim","ZIM","Zimbabwe",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","6d8028fdd41a87a8ac28c89e2df3676b6b87a78aab24bd1745057f3582bb4263"
