"edition_id","team_id","form_scope","window_type","window_size","window_span","sample_count","eligible_sample_count","result_sequence","competition_type","feature_cutoff_utc","latest_evidence_completed_at_utc","latest_evidence_date","latest_evidence_precision","contributing_match_ids","contributing_match_hashes","contributing_source_lineages","xgf","xga","xgd","xgf_ewma","xga_ewma","xgd_ewma","availability_status","availability_reason","source_id","source_scope","evidence_basis","row_sha256","canonical_row_sha256","table_sha256","canonical_table_sha256"
"uefa_nations_league_2026_27","team_bul","national_team_xg","ewma",12,12,0,0,,,"2026-09-24T15:59:59Z",,,"missing",,,,,,,,,,"unavailable","no_accepted_national_team_xg_source",,"senior_mens_national_team","shot_derived","2c6aa0eb2b1f59b82f05bb0b4d9251d5c2994bb323358119ce9ff80f98e30445","2c6aa0eb2b1f59b82f05bb0b4d9251d5c2994bb323358119ce9ff80f98e30445","6946c90bfb364175b505bfc2069b1a1ecd548e7f0d2f8892025739232ca9b296","6946c90bfb364175b505bfc2069b1a1ecd548e7f0d2f8892025739232ca9b296"
"uefa_nations_league_2026_27","team_mda","national_team_xg","ewma",12,12,0,0,,,"2026-09-24T15:59:59Z",,,"missing",,,,,,,,,,"unavailable","no_accepted_national_team_xg_source",,"senior_mens_national_team","shot_derived","aac70a91a4196a912940aba226ab6ff1acd0a306d05a9e9f87c2f88f0ad01726","aac70a91a4196a912940aba226ab6ff1acd0a306d05a9e9f87c2f88f0ad01726","6946c90bfb364175b505bfc2069b1a1ecd548e7f0d2f8892025739232ca9b296","6946c90bfb364175b505bfc2069b1a1ecd548e7f0d2f8892025739232ca9b296"
"uefa_nations_league_2026_27","team_and","national_team_xg","ewma",12,12,0,0,,,"2026-09-24T15:59:59Z",,,"missing",,,,,,,,,,"unavailable","no_accepted_national_team_xg_source",,"senior_mens_national_team","shot_derived","ee3fcfd917842f4820f6c0801cdd0e55920eb982817ebbd9c033f44c031ccf37","ee3fcfd917842f4820f6c0801cdd0e55920eb982817ebbd9c033f44c031ccf37","6946c90bfb364175b505bfc2069b1a1ecd548e7f0d2f8892025739232ca9b296","6946c90bfb364175b505bfc2069b1a1ecd548e7f0d2f8892025739232ca9b296"
"uefa_nations_league_2026_27","team_lie","national_team_xg","ewma",12,12,0,0,,,"2026-09-24T15:59:59Z",,,"missing",,,,,,,,,,"unavailable","no_accepted_national_team_xg_source",,"senior_mens_national_team","shot_derived","a48a930221cc5ab646e1e99e4afdc9bada41d51aa5e584d73d97181d856a42de","a48a930221cc5ab646e1e99e4afdc9bada41d51aa5e584d73d97181d856a42de","6946c90bfb364175b505bfc2069b1a1ecd548e7f0d2f8892025739232ca9b296","6946c90bfb364175b505bfc2069b1a1ecd548e7f0d2f8892025739232ca9b296"
"uefa_nations_league_2026_27","team_ned","national_team_xg","ewma",12,12,0,0,,,"2026-09-24T15:59:59Z",,,"missing",,,,,,,,,,"unavailable","no_accepted_national_team_xg_source",,"senior_mens_national_team","shot_derived","097a2d4d1ced826fb00cbb29dbfbea9b9b33407f8104b270e726121dc67ba6c3","097a2d4d1ced826fb00cbb29dbfbea9b9b33407f8104b270e726121dc67ba6c3","6946c90bfb364175b505bfc2069b1a1ecd548e7f0d2f8892025739232ca9b296","6946c90bfb364175b505bfc2069b1a1ecd548e7f0d2f8892025739232ca9b296"
"uefa_nations_league_2026_27","team_srb","national_team_xg","ewma",12,12,0,0,,,"2026-09-24T15:59:59Z",,,"missing",,,,,,,,,,"unavailable","no_accepted_national_team_xg_source",,"senior_mens_national_team","shot_derived","0cc17df38906498f1ba727ff3047e5e06098a673801b421b5bf0643dbabe6c26","0cc17df38906498f1ba727ff3047e5e06098a673801b421b5bf0643dbabe6c26","6946c90bfb364175b505bfc2069b1a1ecd548e7f0d2f8892025739232ca9b296","6946c90bfb364175b505bfc2069b1a1ecd548e7f0d2f8892025739232ca9b296"
"uefa_nations_league_2026_27","team_scotland","national_team_xg","ewma",12,12,0,0,,,"2026-09-24T15:59:59Z",,,"missing",,,,,,,,,,"unavailable","no_accepted_national_team_xg_source",,"senior_mens_national_team","shot_derived","5791da49e43443559c722786aafd5dbc5551ffecb2c6219084f1378a1e38ea87","5791da49e43443559c722786aafd5dbc5551ffecb2c6219084f1378a1e38ea87","6946c90bfb364175b505bfc2069b1a1ecd548e7f0d2f8892025739232ca9b296","6946c90bfb364175b505bfc2069b1a1ecd548e7f0d2f8892025739232ca9b296"
"uefa_nations_league_2026_27","team_svn","national_team_xg","ewma",12,12,0,0,,,"2026-09-24T15:59:59Z",,,"missing",,,,,,,,,,"unavailable","no_accepted_national_team_xg_source",,"senior_mens_national_team","shot_derived","e8a04429ff2213ff51411441bc201b1292693f5c82a726858efda5d0fe1083b6","e8a04429ff2213ff51411441bc201b1292693f5c82a726858efda5d0fe1083b6","6946c90bfb364175b505bfc2069b1a1ecd548e7f0d2f8892025739232ca9b296","6946c90bfb364175b505bfc2069b1a1ecd548e7f0d2f8892025739232ca9b296"
"uefa_nations_league_2026_27","team_swe","national_team_xg","ewma",12,12,0,0,,,"2026-09-24T15:59:59Z",,,"missing",,,,,,,,,,"unavailable","no_accepted_national_team_xg_source",,"senior_mens_national_team","shot_derived","3f0d9499d0daf00bdc085cc40f89cdf843b39887af397930ccd5e275a5e69bce","3f0d9499d0daf00bdc085cc40f89cdf843b39887af397930ccd5e275a5e69bce","6946c90bfb364175b505bfc2069b1a1ecd548e7f0d2f8892025739232ca9b296","6946c90bfb364175b505bfc2069b1a1ecd548e7f0d2f8892025739232ca9b296"
"uefa_nations_league_2026_27","team_rou","national_team_xg","ewma",12,12,0,0,,,"2026-09-24T15:59:59Z",,,"missing",,,,,,,,,,"unavailable","no_accepted_national_team_xg_source",,"senior_mens_national_team","shot_derived","0389509dd92b247e2b29f761ee78e73982dffbf5d8ad799bc62cca0688c7fd5a","0389509dd92b247e2b29f761ee78e73982dffbf5d8ad799bc62cca0688c7fd5a","6946c90bfb364175b505bfc2069b1a1ecd548e7f0d2f8892025739232ca9b296","6946c90bfb364175b505bfc2069b1a1ecd548e7f0d2f8892025739232ca9b296"
"uefa_nations_league_2026_27","team_por","national_team_xg","ewma",12,12,0,0,,,"2026-09-24T15:59:59Z",,,"missing",,,,,,,,,,"unavailable","no_accepted_national_team_xg_source",,"senior_mens_national_team","shot_derived","7cb6384db495770e3b54a3c8484da81af039f99ffcc67c5d03c66d39a311e4da","7cb6384db495770e3b54a3c8484da81af039f99ffcc67c5d03c66d39a311e4da","6946c90bfb364175b505bfc2069b1a1ecd548e7f0d2f8892025739232ca9b296","6946c90bfb364175b505bfc2069b1a1ecd548e7f0d2f8892025739232ca9b296"
"uefa_nations_league_2026_27","team_nor","national_team_xg","ewma",12,12,0,0,,,"2026-09-24T15:59:59Z",,,"missing",,,,,,,,,,"unavailable","no_accepted_national_team_xg_source",,"senior_mens_national_team","shot_derived","a077a93531ed5e68fb5ad7f7883c2a2cfd5795cfb1ce4efc33a4ab6c52f6d99b","a077a93531ed5e68fb5ad7f7883c2a2cfd5795cfb1ce4efc33a4ab6c52f6d99b","6946c90bfb364175b505bfc2069b1a1ecd548e7f0d2f8892025739232ca9b296","6946c90bfb364175b505bfc2069b1a1ecd548e7f0d2f8892025739232ca9b296"
"uefa_nations_league_2026_27","team_aut","national_team_xg","ewma",12,12,0,0,,,"2026-09-24T15:59:59Z",,,"missing",,,,,,,,,,"unavailable","no_accepted_national_team_xg_source",,"senior_mens_national_team","shot_derived","15d4f207252fda6c41ea9544d36a506094c2b0337e651b320005b7414621c2d6","15d4f207252fda6c41ea9544d36a506094c2b0337e651b320005b7414621c2d6","6946c90bfb364175b505bfc2069b1a1ecd548e7f0d2f8892025739232ca9b296","6946c90bfb364175b505bfc2069b1a1ecd548e7f0d2f8892025739232ca9b296"
"uefa_nations_league_2026_27","team_geo","national_team_xg","ewma",12,12,0,0,,,"2026-09-24T15:59:59Z",,,"missing",,,,,,,,,,"unavailable","no_accepted_national_team_xg_source",,"senior_mens_national_team","shot_derived","9d81fda5a7dca1b1574b009703d69aa57e845efd58a2e0d749a4e2c54716b860","9d81fda5a7dca1b1574b009703d69aa57e845efd58a2e0d749a4e2c54716b860","6946c90bfb364175b505bfc2069b1a1ecd548e7f0d2f8892025739232ca9b296","6946c90bfb364175b505bfc2069b1a1ecd548e7f0d2f8892025739232ca9b296"
"uefa_nations_league_2026_27","team_kvx","national_team_xg","ewma",12,12,0,0,,,"2026-09-24T15:59:59Z",,,"missing",,,,,,,,,,"unavailable","no_accepted_national_team_xg_source",,"senior_mens_national_team","shot_derived","fa8c1d88daa8f2a3294d6149d42fec1b63a665ddf7507c62e2b267ad91b22d81","fa8c1d88daa8f2a3294d6149d42fec1b63a665ddf7507c62e2b267ad91b22d81","6946c90bfb364175b505bfc2069b1a1ecd548e7f0d2f8892025739232ca9b296","6946c90bfb364175b505bfc2069b1a1ecd548e7f0d2f8892025739232ca9b296"
"uefa_nations_league_2026_27","team_nir","national_team_xg","ewma",12,12,0,0,,,"2026-09-24T15:59:59Z",,,"missing",,,,,,,,,,"unavailable","no_accepted_national_team_xg_source",,"senior_mens_national_team","shot_derived","3b020a9fd17df0907dfad31061c597aaccd1a6158da4fde5d0f475d2b53d42e7","3b020a9fd17df0907dfad31061c597aaccd1a6158da4fde5d0f475d2b53d42e7","6946c90bfb364175b505bfc2069b1a1ecd548e7f0d2f8892025739232ca9b296","6946c90bfb364175b505bfc2069b1a1ecd548e7f0d2f8892025739232ca9b296"
"uefa_nations_league_2026_27","team_fra","national_team_xg","ewma",12,12,0,0,,,"2026-09-24T15:59:59Z",,,"missing",,,,,,,,,,"unavailable","no_accepted_national_team_xg_source",,"senior_mens_national_team","shot_derived","723202321b3c56e1858ba35c4448f7e8ec2c47c7e5add14ffc0ad98ddf6fad93","723202321b3c56e1858ba35c4448f7e8ec2c47c7e5add14ffc0ad98ddf6fad93","6946c90bfb364175b505bfc2069b1a1ecd548e7f0d2f8892025739232ca9b296","6946c90bfb364175b505bfc2069b1a1ecd548e7f0d2f8892025739232ca9b296"
