"schema_version","edition_id","fixture_id","uefa_source_fixture_id","source_group_id","group_id","home_team_id","away_team_id","home_uefa_source_team_id","away_uefa_source_team_id","home_display_name","away_display_name","scheduled_at_utc","kickoff_confirmed","confirmed_kickoff_at_utc","source_status","match_status","completion_method","home_goals","away_goals","regulation_home_goals","regulation_away_goals","final_home_goals","final_away_goals","shootout_home_goals","shootout_away_goals","winner_team_id","evidence_completed_at_utc","counts_for_standings","counts_for_form","source_artifact_id","fixture_source_artifact_id","home_mapping_method","away_mapping_method","home_mapping_warning","away_mapping_warning","row_sha256"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047922",2047922,2014198,2014198,"team_pol","team_swe",109,127,"Poland","Sweden","2026-11-17T19:45:00Z",TRUE,"2026-11-17T19:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","42049d2ef7f94c550279ea3ddabe08494395ad2bc5a4ea08ef73842a4885aa4d"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047923",2047923,2014197,2014197,"team_republic_of_ireland","team_kvx",64,2608110,"Republic of Ireland","Kosovo","2026-11-17T19:45:00Z",TRUE,"2026-11-17T19:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","dea71aed059b63fc3e90c2438cc4eed938fbf0516945e71fc733e33c8e5e66d3"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047924",2047924,2014194,2014194,"team_por","team_nor",110,101,"Portugal","Norway","2026-10-04T18:45:00Z",TRUE,"2026-10-04T18:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","5cdb65672b57cf6812207b52e578b2f31510cbeccf30e80eb55d0b1a0bf580bc"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047925",2047925,2014192,2014192,"team_ned","team_srb",95,147,"Netherlands","Serbia","2026-10-04T18:45:00Z",TRUE,"2026-10-04T18:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","ec65ae8d1d736bade37f6f647dbfdf4f1cf05d03346572dffa365fa427ebee41"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047926",2047926,2014192,2014192,"team_gre","team_deu",49,47,"Greece","Germany","2026-10-04T18:45:00Z",TRUE,"2026-10-04T18:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","f2d5e7fe64d77d1f27daf46129c5a8217aca11ed6d0aed03873ce0ff8f5e1583"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047927",2047927,2014197,2014197,"team_kvx","team_aut",2608110,8,"Kosovo","Austria","2026-10-04T16:00:00Z",TRUE,"2026-10-04T16:00:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","3ff3a375c9d9b65b1812e45cb47fa3f684c0e862c980315f2e036453776cc828"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047928",2047928,2014203,2014203,"team_mlt","team_and",88,60618,"Malta","Andorra","2026-10-04T16:00:00Z",TRUE,"2026-10-04T16:00:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","a585933b98395fe3c07c9cac6e7ae88110b453c8981cb6456699bfdd204abc4c"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047929",2047929,2014197,2014197,"team_republic_of_ireland","team_isr",64,65,"Republic of Ireland","Israel","2026-10-04T18:45:00Z",TRUE,"2026-10-04T18:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","72a0adfc418d1f7bd701139b7a1a4a4b4d01861615686e6b5453dac0c440e047"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047930",2047930,2014194,2014194,"team_wal","team_den",144,35,"Wales","Denmark","2026-10-04T18:45:00Z",TRUE,"2026-10-04T18:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","799d80496f3b618386b92751035090b41e2e6115961641a3d9faaaca03721166"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047931",2047931,2014204,2014204,"team_aze","team_ltu",57154,56557,"Azerbaijan","Lithuania","2026-10-04T13:00:00Z",TRUE,"2026-10-04T13:00:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","779190bd347ec65db0c736e7014e048e09fdf38eb1e2a07649a82d1f0d27c040"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047932",2047932,2014196,2014196,"team_ukr","team_hun",57166,57,"Ukraine","Hungary","2026-10-05T18:45:00Z",TRUE,"2026-10-05T18:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","f9ad4f48e7bd4119d9426a011fa74fd1386f9a35e6403f696bac461d4292f6f3"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047933",2047933,2014198,2014198,"team_rou","team_swe",113,127,"Romania","Sweden","2026-10-05T18:45:00Z",TRUE,"2026-10-05T18:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","82fb76e2e68d4d971a6a10c3dfc85bad2d2b53e81745a6b05283497f2e449b66"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047934",2047934,2014196,2014196,"team_nir","team_geo",63,57157,"Northern Ireland","Georgia","2026-10-05T18:45:00Z",TRUE,"2026-10-05T18:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","e9ce6fdf4e74c6de55258cc2ea8a470eb2ed81ff72f1798c1664b0a5584b57c7"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047935",2047935,2014200,2014200,"team_mne","team_arm",92853,57419,"Montenegro","Armenia","2026-10-05T18:45:00Z",TRUE,"2026-10-05T18:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","fd87bb0e2fbeeaa4b1805b61679d59db4d393288f397368bdfcd40cfdbdbff26"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047936",2047936,2014200,2014200,"team_cyp","team_lva",33,56558,"Cyprus","Latvia","2026-10-05T16:00:00Z",TRUE,"2026-10-05T16:00:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","b73133607513e2f74ec366b62a1be2fcac30a11e9c2a8ecd5d8ddedff4d98873"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047937",2047937,2014191,2014191,"team_fra","team_bel",43,13,"France","Belgium","2026-10-05T18:45:00Z",TRUE,"2026-10-05T18:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","96d6dfcd55d1522dc2c498a1bf44bc6d15b2b26f042507d740200429bd63d391"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047938",2047938,2014191,2014191,"team_ita","team_tur",66,135,"Italy","Türki̇ye","2026-10-05T18:45:00Z",TRUE,"2026-10-05T18:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","8b95e03a2ad4e6dba89ae436eff052aae7baa821192091a8531303ffcc8a5c18"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047939",2047939,2014198,2014198,"team_bih","team_pol",60094,109,"Bosnia and Herzegovina","Poland","2026-10-05T18:45:00Z",TRUE,"2026-10-05T18:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","ef59acbd22d3603f9586a7ca78671906d13d419ea8a7d9ccb7e8452287afcd56"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047940",2047940,2014195,2014195,"team_sui","team_mkd",128,59205,"Switzerland","North Macedonia","2026-10-06T18:45:00Z",TRUE,"2026-10-06T18:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","eb5ad8409a669bf63d777b5733f22b0da4d08879bb6bf3872224bbf1608504a8"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047941",2047941,2014199,2014199,"team_alb","team_smr",2,50168,"Albania","San Marino","2026-10-06T18:45:00Z",TRUE,"2026-10-06T18:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","fcc22781e376ba7bfbb488ec1904e632050abe545875d911f26d13aba63a5696"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047942",2047942,2014199,2014199,"team_blr","team_fin",57155,42,"Belarus","Finland","2026-10-06T18:45:00Z",TRUE,"2026-10-06T18:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","d3b6f3191a932202d020d9afe6f4d7512c590b7fba979e43781092c00e14bf5f"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047943",2047943,2014202,2014202,"team_lux","team_bul",82,20,"Luxembourg","Bulgaria","2026-10-06T18:45:00Z",TRUE,"2026-10-06T18:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","5a28fd0b60785e5125e01e6b0cdcac77698cabda71e36ffc6bbd22c9ba76e231"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047944",2047944,2014201,2014201,"team_mda","team_svk",57160,58836,"Moldova","Slovakia","2026-10-06T18:45:00Z",TRUE,"2026-10-06T18:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","7597b2ac417704fe6686e86617d4d91d03b2315cf7285b0153e533aad166bd71"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047945",2047945,2014202,2014202,"team_est","team_isl",56556,58,"Estonia","Iceland","2026-10-06T18:45:00Z",TRUE,"2026-10-06T18:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","5cb54d75f3edb27fe75410689014dd862edee5e815611c1428a5bb096c9ec99f"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047946",2047946,2014193,2014193,"team_cro","team_esp",56370,122,"Croatia","Spain","2026-10-06T18:45:00Z",TRUE,"2026-10-06T18:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","ea1ba9e694c3e6fd0b768cfdb363cbb3b1d7d701062571bcb48f926f628543ac"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047947",2047947,2014193,2014193,"team_eng","team_cze",39,58837,"England","Czechia","2026-10-06T18:45:00Z",TRUE,"2026-10-06T18:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","2301b64f905884403c89f5fdcdeb17faec9d01142863dd2c92bfaf85c60bbbdc"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047948",2047948,2014195,2014195,"team_scotland","team_svn",117,57163,"Scotland","Slovenia","2026-10-06T18:45:00Z",TRUE,"2026-10-06T18:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","ba7de01982dc17457be145c7dbf77df0dffbd9ea86ca8b53961fdfa5acd2fff5"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047949",2047949,2014201,2014201,"team_kaz","team_fro",65146,51218,"Kazakhstan","Faroe Islands","2026-10-06T14:00:00Z",TRUE,"2026-10-06T14:00:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","ac8865228310034200cd50d1c61a80e1ff9a3532e20877bebea9ad9a197b0400"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047950",2047950,2014194,2014194,"team_wal","team_nor",144,101,"Wales","Norway","2026-10-01T18:45:00Z",TRUE,"2026-10-01T18:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","9fcb090e015510876095a19920f53b3d053bac48ec4a4a63c09447ed717b6925"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047951",2047951,2014192,2014192,"team_gre","team_ned",49,95,"Greece","Netherlands","2026-10-01T18:45:00Z",TRUE,"2026-10-01T18:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","35d3ebcfa34ea8ecd513223390cb23f39a6a26fd616d8c243dcb07501f398ab1"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047952",2047952,2014197,2014197,"team_isr","team_kvx",65,2608110,"Israel","Kosovo","2026-10-01T18:45:00Z",TRUE,"2026-10-01T18:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","6ee9b0049ee08d9f9d3f17bfcd35e2f3fb093ae04baf63560d727538235d92e7"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047953",2047953,2014197,2014197,"team_republic_of_ireland","team_aut",64,8,"Republic of Ireland","Austria","2026-10-01T18:45:00Z",TRUE,"2026-10-01T18:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","8ff87f9c73b872a60098fa8a7118f36b0202df64e5d399a78a2574b4e081b68f"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047954",2047954,2014192,2014192,"team_deu","team_srb",47,147,"Germany","Serbia","2026-10-01T18:45:00Z",TRUE,"2026-10-01T18:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","18be5ec365dace14b4f1487122b07744600e4dc48d52178c6ac4e833db6825f5"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047955",2047955,2014204,2014204,"team_aze","team_lie",57154,81,"Azerbaijan","Liechtenstein","2026-10-01T16:00:00Z",TRUE,"2026-10-01T16:00:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","8f210bf616e528a07f696097e8908702379041cd1eed0402240ba085874d824f"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047956",2047956,2014203,2014203,"team_mlt","team_gibraltar",88,94080,"Malta","Gibraltar","2026-10-01T18:45:00Z",TRUE,"2026-10-01T18:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","f2a6c02d14a7a565f464b8c5d322488f57a50a15c1f84beba3725f0eb25930ba"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047957",2047957,2014194,2014194,"team_den","team_por",35,110,"Denmark","Portugal","2026-10-01T18:45:00Z",TRUE,"2026-10-01T18:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","ac1f3aca20b74670cb0da8f5b3238f2c24972fad99bc5f50510e9053fbe82bbc"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047958",2047958,2014200,2014200,"team_lva","team_mne",56558,92853,"Latvia","Montenegro","2026-10-02T16:00:00Z",TRUE,"2026-10-02T16:00:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","2fe33ce6a5ffeb82965d9aef6d722c32fa435be5707e3fe5a1c33f808e993468"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047959",2047959,2014196,2014196,"team_ukr","team_nir",57166,63,"Ukraine","Northern Ireland","2026-10-02T18:45:00Z",TRUE,"2026-10-02T18:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","a41d6294623e720df44ca1769fb09418cb995367f028d27b2340f417a567692f"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047960",2047960,2014191,2014191,"team_fra","team_ita",43,66,"France","Italy","2026-10-02T18:45:00Z",TRUE,"2026-10-02T18:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","0047b6d1deab178758559079ae3f6178f73e67480c3f16ebbe39aae23c90ca8f"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047961",2047961,2014191,2014191,"team_bel","team_tur",13,135,"Belgium","Türki̇ye","2026-10-02T18:45:00Z",TRUE,"2026-10-02T18:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","250ac0b5f869063998387781553964846a3d5ab3ac3929cfddb7a83d87788659"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047962",2047962,2014196,2014196,"team_hun","team_geo",57,57157,"Hungary","Georgia","2026-10-02T18:45:00Z",TRUE,"2026-10-02T18:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","7c257dc854945bafd67af22004c6a25d2616b2a488d1ffdf6fd829f383564b75"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047963",2047963,2014198,2014198,"team_pol","team_rou",109,113,"Poland","Romania","2026-10-02T18:45:00Z",TRUE,"2026-10-02T18:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","9b2b776019a9abaffb87e756a714fa0d7ac821951d7a198deb604112e20f336f"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047964",2047964,2014198,2014198,"team_bih","team_swe",60094,127,"Bosnia and Herzegovina","Sweden","2026-10-02T18:45:00Z",TRUE,"2026-10-02T18:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","1711a50796ab01fbf8f260bb5e297a7840444c3bf1aa71824faeba73de456b1c"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047965",2047965,2014201,2014201,"team_fro","team_svk",51218,58836,"Faroe Islands","Slovakia","2026-10-02T18:45:00Z",TRUE,"2026-10-02T18:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","05f8fd4de5b0696829fb431c401bc2317016b7fa1693e02dea96b04f730df95c"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047966",2047966,2014200,2014200,"team_cyp","team_arm",33,57419,"Cyprus","Armenia","2026-10-02T16:00:00Z",TRUE,"2026-10-02T16:00:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","3a09d9178f352adbb2b676034b585e80789c33cd10a425769eb5d1c1efdaac29"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047967",2047967,2014201,2014201,"team_kaz","team_mda",65146,57160,"Kazakhstan","Moldova","2026-10-02T14:00:00Z",TRUE,"2026-10-02T14:00:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","50679e470d1f4eee4b92f2fa163d59817041e9ea6bcab9681ebb68f491a87c49"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047968",2047968,2014193,2014193,"team_cro","team_eng",56370,39,"Croatia","England","2026-10-03T16:00:00Z",TRUE,"2026-10-03T16:00:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","8eebfae7f84a035e57129d8e3ef7c08ac3b85b291513d147fba0e5472a02209d"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047969",2047969,2014202,2014202,"team_isl","team_bul",58,20,"Iceland","Bulgaria","2026-10-03T16:00:00Z",TRUE,"2026-10-03T16:00:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","91dcc8f652d095d4e991a1035d38e1ff8af9be6586df82d16b18729f7f108c2c"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047970",2047970,2014199,2014199,"team_fin","team_alb",42,2,"Finland","Albania","2026-10-03T13:00:00Z",TRUE,"2026-10-03T13:00:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","e4bbd9afb6c74e557f4775f765f20b2dc1d8c49b4664211f76b88a89a4d8002f"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047971",2047971,2014193,2014193,"team_esp","team_cze",122,58837,"Spain","Czechia","2026-10-03T18:45:00Z",TRUE,"2026-10-03T18:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","ab69213a8aa6613b12dc431c4321b831f4749a031c869d0cb5409d44f969af37"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047972",2047972,2014195,2014195,"team_sui","team_svn",128,57163,"Switzerland","Slovenia","2026-10-03T18:45:00Z",TRUE,"2026-10-03T18:45:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","7e89a2d2fad6b4cd0a392f1933714ad00f60e706cb85119573a0587ff014e76c"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047973",2047973,2014199,2014199,"team_blr","team_smr",57155,50168,"Belarus","San Marino","2026-10-03T16:00:00Z",TRUE,"2026-10-03T16:00:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","8ee41c35c56aff247a2e9e697b9985bc2bfe04bce1438b61b9d4854913e91260"
"phase14-normalized-result-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047974",2047974,2014202,2014202,"team_est","team_lux",56556,82,"Estonia","Luxembourg","2026-10-03T16:00:00Z",TRUE,"2026-10-03T16:00:00Z","UPCOMING","scheduled","not_applicable",,,,,,,,,,,FALSE,FALSE,"nl-2026-27-official-uefa-v2-results","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","7d0905bec791c2c7f575309811c2c7018ceb384b6bdbf16134c61667c4e17807"
