"schema_version","edition_id","fixture_id","uefa_source_fixture_id","source_group_id","group_id","home_team_id","away_team_id","home_uefa_source_team_id","away_uefa_source_team_id","home_display_name","away_display_name","scheduled_at_utc","kickoff_confirmed","confirmed_kickoff_at_utc","source_status","source_artifact_id","home_mapping_method","away_mapping_method","home_mapping_warning","away_mapping_warning","row_sha256"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047872",2047872,2014193,2014193,"team_cze","team_esp",58837,122,"Czechia","Spain","2026-11-12T19:45:00Z",TRUE,"2026-11-12T19:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","cf120980be9965ecf6ba722584de1e92b6f083b461045e8d49d77e833d9e0349"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047873",2047873,2014191,2014191,"team_tur","team_bel",135,13,"Türki̇ye","Belgium","2026-11-12T17:00:00Z",TRUE,"2026-11-12T17:00:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","0635eca3a7263b79b6b9f071276473f00c009f2c1ccaa66e51cc6c3625b088fa"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047874",2047874,2014199,2014199,"team_alb","team_fin",2,42,"Albania","Finland","2026-11-12T19:45:00Z",TRUE,"2026-11-12T19:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","64065b4ab2ca399651d9c3e12fea46a9b037af0a2c8df19709d398dbbcdc47ca"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047875",2047875,2014200,2014200,"team_mne","team_lva",92853,56558,"Montenegro","Latvia","2026-11-12T19:45:00Z",TRUE,"2026-11-12T19:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","5f140e7d13ba1bda59fdf63a5eeaf00f3c1ee8f414583f4f63ca0508b285d64b"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047876",2047876,2014200,2014200,"team_arm","team_cyp",57419,33,"Armenia","Cyprus","2026-11-12T17:00:00Z",TRUE,"2026-11-12T17:00:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","131e35281284b095df2b7303982f03d7c342c38f516ca06d28f80d050645fbd5"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047877",2047877,2014199,2014199,"team_smr","team_blr",50168,57155,"San Marino","Belarus","2026-11-12T19:45:00Z",TRUE,"2026-11-12T19:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","fb710b9bdddfe9f8b9a1697bf13cdf275b267a003a8e555890f59d4855ac0f30"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047878",2047878,2014191,2014191,"team_ita","team_fra",66,43,"Italy","France","2026-11-12T19:45:00Z",TRUE,"2026-11-12T19:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","6fa0f5d36bcfa64a42d4bd3115fe584b14e70e9be215a54d0a69a717716c9f58"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047879",2047879,2014193,2014193,"team_eng","team_cro",39,56370,"England","Croatia","2026-11-12T19:45:00Z",TRUE,"2026-11-12T19:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","e45d327d0b6a3070b5568972dd203909a88f522fd6b31a04a2216ee25e04814a"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047880",2047880,2014201,2014201,"team_svk","team_fro",58836,51218,"Slovakia","Faroe Islands","2026-11-13T19:45:00Z",TRUE,"2026-11-13T19:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","cb5a751c72a3a92190957ef3275d991e00456149ae2e5863cd477ab51ab9144f"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047881",2047881,2014202,2014202,"team_lux","team_est",82,56556,"Luxembourg","Estonia","2026-11-13T19:45:00Z",TRUE,"2026-11-13T19:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","5beae23910e6bcfc876d87ff5bca47623e049be3b8313405361cd9f146e9688e"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047882",2047882,2014202,2014202,"team_bul","team_isl",20,58,"Bulgaria","Iceland","2026-11-13T19:45:00Z",TRUE,"2026-11-13T19:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","a16edc78b887ce2875b1cb41afe9982e0f52a1054d7daea06485b75ac9ff462a"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047883",2047883,2014201,2014201,"team_mda","team_kaz",57160,65146,"Moldova","Kazakhstan","2026-11-13T17:00:00Z",TRUE,"2026-11-13T17:00:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","a0e5399c9d8c37bc0bc05a25f3dccde6a3138ae5a734feaad5c97af770a42f1d"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047884",2047884,2014203,2014203,"team_and","team_gibraltar",60618,94080,"Andorra","Gibraltar","2026-11-13T19:45:00Z",TRUE,"2026-11-13T19:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","f7855f86dc438a467a262805285f7c4ef83e32847640136522bd888cb742a1b3"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047885",2047885,2014204,2014204,"team_lie","team_aze",81,57154,"Liechtenstein","Azerbaijan","2026-11-13T19:45:00Z",TRUE,"2026-11-13T19:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","744debc6e78d7b5fb4df232e65db6268a73696645a2fcde4567c8b10e81f16cb"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047886",2047886,2014192,2014192,"team_ned","team_gre",95,49,"Netherlands","Greece","2026-11-13T19:45:00Z",TRUE,"2026-11-13T19:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","c541169764eaf34db6ac7bd3623b6e8fc4df8d354fdb167aecaaa878107eeeef"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047887",2047887,2014192,2014192,"team_srb","team_deu",147,47,"Serbia","Germany","2026-11-13T19:45:00Z",TRUE,"2026-11-13T19:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","cae32a044b0c44129461742a2e366a72a2668aaf9488d434fbe98416ee6a1244"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047888",2047888,2014195,2014195,"team_scotland","team_mkd",117,59205,"Scotland","North Macedonia","2026-11-13T19:45:00Z",TRUE,"2026-11-13T19:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","bbfc5deb21b7dea1b8de4693c77920f529cd6e7fac52dec563d99a9be1ac5572"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047889",2047889,2014195,2014195,"team_svn","team_sui",57163,128,"Slovenia","Switzerland","2026-11-13T19:45:00Z",TRUE,"2026-11-13T19:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","de0bd6ca9e30f061b14af10d24575b035b73b705d601d66b92476383582dd5df"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047890",2047890,2014198,2014198,"team_swe","team_bih",127,60094,"Sweden","Bosnia and Herzegovina","2026-11-14T19:45:00Z",TRUE,"2026-11-14T19:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","d10c20aa59d22450a23dd78ef8f73f9cc62788a0ebfc330c50cd6d5893b0511a"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047891",2047891,2014198,2014198,"team_rou","team_pol",113,109,"Romania","Poland","2026-11-14T19:45:00Z",TRUE,"2026-11-14T19:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","d39072bbb818ab62b63ed634d2e1c1eaa6ec06d3ae2457ca8015dfd0d1a88f9b"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047892",2047892,2014194,2014194,"team_por","team_den",110,35,"Portugal","Denmark","2026-11-14T19:45:00Z",TRUE,"2026-11-14T19:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","794b3da4e400f76ef12690286efe2d5fbb2a94ff02f2ca04cf9c4bcd94f4ec1d"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047893",2047893,2014194,2014194,"team_nor","team_wal",101,144,"Norway","Wales","2026-11-14T17:00:00Z",TRUE,"2026-11-14T17:00:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","4a828ab40af7b3905ec325a5a252f8744280c2280f238d18492d0dd2fbd3421e"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047894",2047894,2014197,2014197,"team_aut","team_republic_of_ireland",8,64,"Austria","Republic of Ireland","2026-11-14T19:45:00Z",TRUE,"2026-11-14T19:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","b1a4d8011adf73003b5567c48cb6e4bdd74bf1d851b128242798ccea7cdc10df"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047895",2047895,2014196,2014196,"team_geo","team_hun",57157,57,"Georgia","Hungary","2026-11-14T17:00:00Z",TRUE,"2026-11-14T17:00:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","4d761dd38af6b6591abf5379a5ffcc79a75c1b0ce4393a51e7519377951ee4b3"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047896",2047896,2014197,2014197,"team_kvx","team_isr",2608110,65,"Kosovo","Israel","2026-11-14T14:00:00Z",TRUE,"2026-11-14T14:00:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","cf7aa9a072e900b626ea3b24940dd464b75f447d82b92ee67fc2b8b123af37a5"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047897",2047897,2014196,2014196,"team_nir","team_ukr",63,57166,"Northern Ireland","Ukraine","2026-11-14T19:45:00Z",TRUE,"2026-11-14T19:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","a99153c36e5ca4ee219dec1f0cac6365f0d52c72640018aa3499da7c6e162bf4"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047898",2047898,2014191,2014191,"team_fra","team_tur",43,135,"France","Türki̇ye","2026-11-15T19:45:00Z",TRUE,"2026-11-15T19:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","43fbf95e181cdaf2e9aeb41c30241757fff7af293d94c1909fee0f1e78056382"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047899",2047899,2014200,2014200,"team_lva","team_arm",56558,57419,"Latvia","Armenia","2026-11-15T14:00:00Z",TRUE,"2026-11-15T14:00:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","262913fe97773a09b1c5d8daaadecb8a867a1414f2497512df5f9e9be96d2a45"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047900",2047900,2014191,2014191,"team_bel","team_ita",13,66,"Belgium","Italy","2026-11-15T19:45:00Z",TRUE,"2026-11-15T19:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","e6d47f168fcb053e5bc513796defa76b1888e6b907cea84f9dc57b22eae5ca0d"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047901",2047901,2014199,2014199,"team_fin","team_smr",42,50168,"Finland","San Marino","2026-11-15T17:00:00Z",TRUE,"2026-11-15T17:00:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","3b555801de0efb1f71944071184dea89b16b4b987f007f0cbce677781ac7bf61"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047902",2047902,2014193,2014193,"team_cro","team_cze",56370,58837,"Croatia","Czechia","2026-11-15T19:45:00Z",TRUE,"2026-11-15T19:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","2e8efbb9ad571c8d21d9848072671bc2dfce69313b21b3e0ba145f37a447be9c"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047903",2047903,2014200,2014200,"team_cyp","team_mne",33,92853,"Cyprus","Montenegro","2026-11-15T14:00:00Z",TRUE,"2026-11-15T14:00:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","582a02d9aa1ea5572a19b5996721c34faa5dcedb501a3d89f0161ba03edaa561"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047904",2047904,2014193,2014193,"team_esp","team_eng",122,39,"Spain","England","2026-11-15T19:45:00Z",TRUE,"2026-11-15T19:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","cd5b8e503a91336e3e90ebbdea808b8926f6a321af37123ca45ec836a1a3b028"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047905",2047905,2014199,2014199,"team_blr","team_alb",57155,2,"Belarus","Albania","2026-11-15T17:00:00Z",TRUE,"2026-11-15T17:00:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","9a3ac8d2416548898216b713b0a2a359403665909f39d134997ccf7d9d847939"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047906",2047906,2014202,2014202,"team_isl","team_lux",58,82,"Iceland","Luxembourg","2026-11-16T17:00:00Z",TRUE,"2026-11-16T17:00:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","b5eadca2147dd3ae308ee9df547f3ec2b07e8ffa9e289f3077c2ea41285a7197"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047907",2047907,2014202,2014202,"team_est","team_bul",56556,20,"Estonia","Bulgaria","2026-11-16T17:00:00Z",TRUE,"2026-11-16T17:00:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","f282f4c5f80bf4e1c3369ce4fd4d2a25a1da4bf4903393bcaf80d5d960a0813a"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047908",2047908,2014203,2014203,"team_gibraltar","team_mlt",94080,88,"Gibraltar","Malta","2026-11-16T19:45:00Z",TRUE,"2026-11-16T19:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","1b3c2e43573579e1f4bab87261b29418b53cde52b8c8b922f091972fd75de2f5"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047909",2047909,2014192,2014192,"team_deu","team_ned",47,95,"Germany","Netherlands","2026-11-16T19:45:00Z",TRUE,"2026-11-16T19:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","ff70e647b4172cf4b493a8b40eaff8fc4b1bcc49d5795b2e2528d2b2bef06918"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047910",2047910,2014201,2014201,"team_fro","team_mda",51218,57160,"Faroe Islands","Moldova","2026-11-16T15:00:00Z",TRUE,"2026-11-16T15:00:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","377b819817ddd40f203bc481c5e7afe978ba8a7944cf0d670ddb39c37c4e75e4"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047911",2047911,2014204,2014204,"team_ltu","team_lie",56557,81,"Lithuania","Liechtenstein","2026-11-16T17:00:00Z",TRUE,"2026-11-16T17:00:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","597554e066c2ab202f4bf3b5c3d74e8175ae1003bc9b2bd42109fe7ab2ac3e33"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047912",2047912,2014192,2014192,"team_gre","team_srb",49,147,"Greece","Serbia","2026-11-16T19:45:00Z",TRUE,"2026-11-16T19:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","afb10df0e336896e3906c20773bb477708d30e016c4f92d821d5f5471ed6a571"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047913",2047913,2014201,2014201,"team_kaz","team_svk",65146,58836,"Kazakhstan","Slovakia","2026-11-16T15:00:00Z",TRUE,"2026-11-16T15:00:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","850244b62468c47b62ac9cacd6c908ab9f571162cee9bae429df86aea9901f6b"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047914",2047914,2014195,2014195,"team_sui","team_scotland",128,117,"Switzerland","Scotland","2026-11-16T19:45:00Z",TRUE,"2026-11-16T19:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","6b459463d95679d4a12546a6acc7f05a5ca4469b554c139d3e22bdf65f1f6ec0"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047915",2047915,2014195,2014195,"team_mkd","team_svn",59205,57163,"North Macedonia","Slovenia","2026-11-16T19:45:00Z",TRUE,"2026-11-16T19:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","a2458b56ea1d0546659ece6b95e630693edd969d636562a7200b0131836af8b4"
